date,name,type,value
09/14/2020 14:20:00,3B-04p,pH,7.81
09/14/2020 14:20:00,3B-05p,pH,8.29
09/14/2020 14:20:00,3B-06p,pH,7.79
09/14/2020 14:20:00,3A-07p,pH,8.29
09/14/2020 14:20:00,3A-08p,pH,7.96
09/14/2020 14:20:00,3B-08p,pH,8.04
09/14/2020 15:30:00,3A-01p,pH,8.23
09/14/2020 15:30:00,3A-02p,pH,7.93
09/14/2020 15:30:00,3A-03p,pH,8.16
09/14/2020 15:30:00,3A-04p,pH,7.8
09/14/2020 15:30:00,3A-05p,pH,8.29
09/14/2020 15:30:00,3A-06p,pH,7.71
09/14/2020 15:30:00,3B-07p,pH,8.53
09/14/2020 15:30:00,3B-01p,pH,8.36
09/14/2020 15:30:00,3B-02p,pH,7.79
09/14/2020 15:30:00,3B-03p,pH,8.16
09/14/2020 15:30:00,3B-04p,pH,7.54
09/14/2020 15:30:00,3B-05p,pH,8.32
09/14/2020 15:30:00,3B-06p,pH,7.83
09/14/2020 15:30:00,3A-07p,pH,8.31
09/14/2020 15:30:00,3A-08p,pH,7.94
09/14/2020 15:30:00,3B-08p,pH,8
09/14/2020 16:40:00,3A-01p,pH,8.23
09/14/2020 16:40:00,3A-02p,pH,7.97
09/14/2020 16:40:00,3A-03p,pH,8.19
09/14/2020 16:40:00,3A-04p,pH,7.81
09/14/2020 16:40:00,3A-05p,pH,8.22
09/14/2020 16:40:00,3A-06p,pH,7.84
09/14/2020 16:40:00,3B-07p,pH,8.51
09/14/2020 16:40:00,3B-01p,pH,8.36
09/14/2020 16:40:00,3B-02p,pH,7.9
09/14/2020 16:40:00,3B-03p,pH,8.18
09/14/2020 16:40:00,3B-04p,pH,7.84
09/14/2020 16:40:00,3B-05p,pH,8.34
09/14/2020 16:40:00,3B-06p,pH,7.85
09/14/2020 16:40:00,3A-07p,pH,8.25
09/14/2020 16:40:00,3A-08p,pH,7.79
09/14/2020 16:40:00,3B-08p,pH,7.89
09/14/2020 17:50:00,3A-01p,pH,8.23
09/14/2020 17:50:00,3A-02p,pH,7.94
09/14/2020 17:50:00,3A-03p,pH,8.21
09/14/2020 17:50:00,3A-04p,pH,7.81
09/14/2020 17:50:00,3A-05p,pH,8.29
09/14/2020 17:50:00,3A-06p,pH,7.68
09/14/2020 17:50:00,3B-07p,pH,8.45
09/14/2020 17:50:00,3B-01p,pH,8.37
09/14/2020 17:50:00,3B-02p,pH,7.83
09/14/2020 17:50:00,3B-03p,pH,8.38
09/14/2020 17:50:00,3B-04p,pH,7.84
09/14/2020 17:50:00,3B-05p,pH,8.26
09/14/2020 17:50:00,3B-06p,pH,7.93
09/14/2020 17:50:00,3A-07p,pH,8.25
09/14/2020 17:50:00,3A-08p,pH,8.2
09/14/2020 17:50:00,3B-08p,pH,7.97
09/14/2020 19:00:00,3A-01p,pH,8.22
09/14/2020 19:00:00,3A-02p,pH,7.92
09/14/2020 19:00:00,3A-03p,pH,8.14
09/14/2020 19:00:00,3A-04p,pH,7.97
09/14/2020 19:00:00,3A-05p,pH,8.22
09/14/2020 19:00:00,3A-06p,pH,7.87
09/14/2020 19:00:00,3B-07p,pH,8.37
09/14/2020 19:00:00,3B-01p,pH,8.34
09/14/2020 19:00:00,3B-02p,pH,7.76
09/14/2020 19:00:00,3B-03p,pH,8.14
09/14/2020 19:00:00,3B-04p,pH,7.92
09/14/2020 19:00:00,3B-05p,pH,8.22
09/14/2020 19:00:00,3B-06p,pH,7.9
09/14/2020 19:00:00,3A-07p,pH,8.06
09/14/2020 19:00:00,3A-08p,pH,7.86
09/14/2020 19:00:00,3B-08p,pH,7.96
09/14/2020 20:10:00,3A-01p,pH,8.22
09/14/2020 20:10:00,3A-02p,pH,7.92
09/14/2020 20:10:00,3A-03p,pH,8.14
09/14/2020 20:10:00,3A-04p,pH,7.94
09/14/2020 20:10:00,3A-05p,pH,8.24
09/14/2020 20:10:00,3A-06p,pH,7.8
09/14/2020 20:10:00,3B-07p,pH,8.38
09/14/2020 20:10:00,3B-01p,pH,8.34
09/14/2020 20:10:00,3B-02p,pH,7.67
09/14/2020 20:10:00,3B-03p,pH,8.14
09/14/2020 20:10:00,3B-04p,pH,7.83
09/14/2020 20:10:00,3B-05p,pH,8.22
09/14/2020 20:10:00,3B-06p,pH,7.94
09/14/2020 20:10:00,3A-07p,pH,8.22
09/14/2020 20:10:00,3A-08p,pH,7.86
09/14/2020 20:10:00,3B-08p,pH,7.9
09/14/2020 21:20:00,3A-01p,pH,8.22
09/14/2020 21:20:00,3A-02p,pH,7.89
09/14/2020 21:20:00,3A-03p,pH,8.12
09/14/2020 21:20:00,3A-04p,pH,7.98
09/14/2020 21:20:00,3A-05p,pH,8.25
09/14/2020 21:20:00,3A-06p,pH,7.65
09/14/2020 21:20:00,3B-07p,pH,8.38
09/14/2020 21:20:00,3B-01p,pH,8.33
09/14/2020 21:20:00,3B-02p,pH,7.64
09/14/2020 21:20:00,3B-03p,pH,8.14
09/14/2020 21:20:00,3B-04p,pH,7.87
09/14/2020 21:20:00,3B-05p,pH,8.22
09/14/2020 21:20:00,3B-06p,pH,7.91
09/14/2020 21:20:00,3A-07p,pH,8.21
09/14/2020 21:20:00,3A-08p,pH,7.86
09/14/2020 21:20:00,3B-08p,pH,7.96
09/14/2020 22:30:00,3A-01p,pH,8.2
09/14/2020 22:30:00,3A-02p,pH,7.89
09/14/2020 22:30:00,3A-03p,pH,8.12
09/14/2020 22:30:00,3A-04p,pH,7.97
09/14/2020 22:30:00,3A-05p,pH,8.23
09/14/2020 22:30:00,3A-06p,pH,7.9
09/14/2020 22:30:00,3B-07p,pH,8.37
09/14/2020 22:30:00,3B-01p,pH,8.33
09/14/2020 22:30:00,3B-02p,pH,7.78
09/14/2020 22:30:00,3B-03p,pH,8.14
09/14/2020 22:30:00,3B-04p,pH,7.93
09/14/2020 22:30:00,3B-05p,pH,8.2
09/14/2020 22:30:00,3B-06p,pH,7.92
09/14/2020 22:30:00,3A-07p,pH,8.21
09/14/2020 22:30:00,3A-08p,pH,7.8
09/14/2020 22:30:00,3B-08p,pH,7.99
09/14/2020 23:40:00,3A-01p,pH,8.17
09/14/2020 23:40:00,3A-02p,pH,7.91
09/14/2020 23:40:00,3A-03p,pH,8.04
09/14/2020 23:40:00,3A-04p,pH,7.97
09/14/2020 23:40:00,3A-05p,pH,8.18
09/14/2020 23:40:00,3A-06p,pH,7.86
09/14/2020 23:40:00,3B-07p,pH,8.35
09/14/2020 23:40:00,3B-01p,pH,8.29
09/14/2020 23:40:00,3B-02p,pH,7.72
09/14/2020 23:40:00,3B-03p,pH,8.02
09/14/2020 23:40:00,3B-04p,pH,7.84
09/14/2020 23:40:00,3B-05p,pH,8.13
09/14/2020 23:40:00,3B-06p,pH,7.9
09/14/2020 23:40:00,3A-07p,pH,8.18
09/14/2020 23:40:00,3A-08p,pH,7.83
09/14/2020 23:40:00,3B-08p,pH,7.89
09/15/2020 03:00:00,3A-01p,pH,8.15
09/15/2020 03:00:00,3A-02p,pH,7.86
09/15/2020 03:00:00,3A-03p,pH,7.97
09/15/2020 03:00:00,3A-04p,pH,7.92
09/15/2020 03:00:00,3A-05p,pH,8.15
09/15/2020 03:00:00,3A-06p,pH,7.83
09/15/2020 03:00:00,3B-07p,pH,8.32
09/15/2020 03:00:00,3B-01p,pH,8.26
09/15/2020 03:00:00,3B-02p,pH,7.46
09/15/2020 03:00:00,3B-03p,pH,7.96
09/15/2020 03:00:00,3B-04p,pH,7.74
09/15/2020 03:00:00,3B-05p,pH,8.09
09/15/2020 03:00:00,3B-06p,pH,7.83
09/15/2020 03:00:00,3A-07p,pH,8.13
09/15/2020 03:00:00,3A-08p,pH,7.88
09/15/2020 03:00:00,3B-08p,pH,7.99
09/15/2020 04:10:00,3A-01p,pH,8.15
09/15/2020 04:10:00,3A-02p,pH,7.79
09/15/2020 04:10:00,3A-03p,pH,7.96
09/15/2020 04:10:00,3A-04p,pH,7.96
09/15/2020 04:10:00,3A-05p,pH,8.16
09/15/2020 04:10:00,3A-06p,pH,7.85
09/15/2020 04:10:00,3B-07p,pH,8.33
09/15/2020 04:10:00,3B-01p,pH,8.26
09/15/2020 04:10:00,3B-02p,pH,7.85
09/15/2020 04:10:00,3B-03p,pH,7.96
09/15/2020 04:10:00,3B-04p,pH,7.65
09/15/2020 04:10:00,3B-05p,pH,8.09
09/15/2020 04:10:00,3B-06p,pH,7.94
09/15/2020 04:10:00,3A-07p,pH,8.13
09/15/2020 04:10:00,3A-08p,pH,7.79
09/15/2020 04:10:00,3B-08p,pH,7.96
09/15/2020 05:20:00,3A-01p,pH,8.15
09/15/2020 05:20:00,3A-02p,pH,7.85
09/15/2020 05:20:00,3A-03p,pH,7.97
09/15/2020 05:20:00,3A-04p,pH,7.95
09/15/2020 05:20:00,3A-05p,pH,8.13
09/15/2020 05:20:00,3A-06p,pH,7.83
09/15/2020 05:20:00,3B-07p,pH,8.32
09/15/2020 05:20:00,3B-01p,pH,8.25
09/15/2020 05:20:00,3B-02p,pH,7.77
09/15/2020 05:20:00,3B-03p,pH,7.97
09/15/2020 05:20:00,3B-04p,pH,7.9
09/15/2020 05:20:00,3B-05p,pH,8.09
09/15/2020 05:20:00,3B-06p,pH,7.94
09/15/2020 05:20:00,3A-07p,pH,8.13
09/15/2020 05:20:00,3A-08p,pH,7.88
09/15/2020 05:20:00,3B-08p,pH,7.9
09/15/2020 06:30:00,3A-01p,pH,8.14
09/15/2020 06:30:00,3A-02p,pH,7.87
09/15/2020 06:30:00,3A-03p,pH,7.93
09/15/2020 06:30:00,3A-04p,pH,7.85
09/15/2020 06:30:00,3A-05p,pH,8.13
09/15/2020 06:30:00,3A-06p,pH,7.82
09/15/2020 06:30:00,3B-07p,pH,8.31
09/15/2020 06:30:00,3B-01p,pH,8.23
09/15/2020 06:30:00,3B-02p,pH,7.67
09/15/2020 06:30:00,3B-03p,pH,7.94
09/15/2020 06:30:00,3B-04p,pH,7.86
09/15/2020 06:30:00,3B-05p,pH,8.07
09/15/2020 06:30:00,3B-06p,pH,7.95
09/15/2020 06:30:00,3A-07p,pH,8.13
09/15/2020 06:30:00,3A-08p,pH,7.91
09/15/2020 06:30:00,3B-08p,pH,7.94
09/15/2020 07:40:00,3A-01p,pH,8.14
09/15/2020 07:40:00,3A-02p,pH,7.88
09/15/2020 07:40:00,3A-03p,pH,7.94
09/15/2020 07:40:00,3A-04p,pH,7.81
09/15/2020 07:40:00,3A-05p,pH,8.12
09/15/2020 07:40:00,3A-06p,pH,7.81
09/15/2020 07:40:00,3B-07p,pH,8.32
09/15/2020 07:40:00,3B-01p,pH,8.25
09/15/2020 07:40:00,3B-02p,pH,7.56
09/15/2020 07:40:00,3B-03p,pH,7.94
09/15/2020 07:40:00,3B-04p,pH,7.87
09/15/2020 07:40:00,3B-05p,pH,8.08
09/15/2020 07:40:00,3B-06p,pH,7.95
09/15/2020 07:40:00,3A-07p,pH,8.13
09/15/2020 07:40:00,3A-08p,pH,7.88
09/15/2020 07:40:00,3B-08p,pH,8
09/15/2020 08:50:00,3A-01p,pH,8.16
09/15/2020 08:50:00,3A-02p,pH,7.82
09/15/2020 08:50:00,3A-03p,pH,7.99
09/15/2020 08:50:00,3A-04p,pH,7.73
09/15/2020 08:50:00,3A-05p,pH,8.15
09/15/2020 08:50:00,3A-06p,pH,7.81
09/15/2020 08:50:00,3B-07p,pH,8.31
09/15/2020 08:50:00,3B-01p,pH,8.26
09/15/2020 08:50:00,3B-02p,pH,7.62
09/15/2020 08:50:00,3B-03p,pH,8
09/15/2020 08:50:00,3B-04p,pH,7.89
09/15/2020 08:50:00,3B-05p,pH,8.08
09/15/2020 08:50:00,3B-06p,pH,7.95
09/15/2020 08:50:00,3A-07p,pH,8.13
09/15/2020 08:50:00,3A-08p,pH,7.9
09/15/2020 08:50:00,3B-08p,pH,7.96
09/15/2020 10:00:00,3A-01p,pH,8.14
09/15/2020 10:00:00,3A-02p,pH,7.87
09/15/2020 10:00:00,3A-03p,pH,7.99
09/15/2020 10:00:00,3A-04p,pH,7.8
09/15/2020 10:00:00,3A-05p,pH,8.15
09/15/2020 10:00:00,3A-06p,pH,7.83
09/15/2020 10:00:00,3B-07p,pH,8.32
09/15/2020 10:00:00,3B-01p,pH,8.26
09/15/2020 10:00:00,3B-02p,pH,7.37
09/15/2020 10:00:00,3B-03p,pH,8.02
09/15/2020 10:00:00,3B-04p,pH,7.89
09/15/2020 10:00:00,3B-05p,pH,8.12
09/15/2020 10:00:00,3B-06p,pH,7.95
09/15/2020 10:00:00,3A-07p,pH,8.15
09/15/2020 10:00:00,3A-08p,pH,7.84
09/15/2020 10:00:00,3B-08p,pH,7.9
09/15/2020 11:10:00,3A-01p,pH,8.17
09/15/2020 11:10:00,3A-02p,pH,7.89
09/15/2020 11:10:00,3A-03p,pH,8.1
09/15/2020 11:10:00,3A-04p,pH,7.81
09/15/2020 11:10:00,3A-05p,pH,8.36
09/15/2020 11:10:00,3A-06p,pH,7.59
09/15/2020 11:10:00,3B-07p,pH,8.37
09/15/2020 11:10:00,3B-01p,pH,8.31
09/15/2020 11:10:00,3B-02p,pH,7.73
09/15/2020 11:10:00,3B-03p,pH,8.17
09/15/2020 11:10:00,3B-04p,pH,7.64
09/15/2020 11:10:00,3B-05p,pH,8.33
09/15/2020 11:10:00,3B-06p,pH,7.92
09/15/2020 11:10:00,3A-07p,pH,8.25
09/15/2020 11:10:00,3A-08p,pH,7.85
09/15/2020 11:10:00,3B-08p,pH,8
09/15/2020 12:20:00,3A-01p,pH,8.21
09/15/2020 12:20:00,3A-02p,pH,7.91
09/15/2020 12:20:00,3A-03p,pH,8.14
09/15/2020 12:20:00,3A-04p,pH,7.87
09/15/2020 12:20:00,3A-05p,pH,8.37
09/15/2020 12:20:00,3A-06p,pH,7.77
09/15/2020 12:20:00,3B-07p,pH,8.39
09/15/2020 12:20:00,3B-01p,pH,8.34
09/15/2020 12:20:00,3B-02p,pH,7.89
09/15/2020 12:20:00,3B-03p,pH,8.2
09/15/2020 12:20:00,3B-04p,pH,7.88
09/15/2020 12:20:00,3B-05p,pH,8.37
09/15/2020 12:20:00,3B-06p,pH,7.93
09/15/2020 12:20:00,3A-07p,pH,8.26
09/15/2020 12:20:00,3A-08p,pH,7.92
09/15/2020 12:20:00,3B-08p,pH,7.94
09/15/2020 13:30:00,3A-01p,pH,8.24
09/15/2020 13:30:00,3A-02p,pH,7.85
09/15/2020 13:30:00,3A-03p,pH,8.17
09/15/2020 13:30:00,3A-04p,pH,7.94
09/15/2020 13:30:00,3A-05p,pH,8.41
09/15/2020 13:30:00,3A-06p,pH,7.75
09/15/2020 13:30:00,3B-07p,pH,8.42
09/15/2020 13:30:00,3B-01p,pH,8.36
09/15/2020 13:30:00,3B-02p,pH,7.7
09/15/2020 13:30:00,3B-03p,pH,8.25
09/15/2020 13:30:00,3B-04p,pH,7.66
09/15/2020 13:30:00,3B-05p,pH,8.4
09/15/2020 13:30:00,3B-06p,pH,7.9
09/15/2020 13:30:00,3A-07p,pH,8.29
09/15/2020 13:30:00,3A-08p,pH,7.93
09/15/2020 13:30:00,3B-08p,pH,7.92
09/15/2020 14:40:00,3A-01p,pH,8.27
09/15/2020 14:40:00,3A-02p,pH,7.84
09/15/2020 14:40:00,3A-03p,pH,8.21
09/15/2020 14:40:00,3A-04p,pH,7.8
09/15/2020 14:40:00,3A-05p,pH,8.42
09/15/2020 14:40:00,3A-06p,pH,7.85
09/15/2020 14:40:00,3B-07p,pH,8.45
09/15/2020 14:40:00,3B-01p,pH,8.39
09/15/2020 14:40:00,3B-02p,pH,7.55
09/15/2020 14:40:00,3B-03p,pH,8.28
09/15/2020 14:40:00,3B-04p,pH,7.92
09/15/2020 14:40:00,3B-05p,pH,8.44
09/15/2020 14:40:00,3B-06p,pH,7.83
09/15/2020 14:40:00,3A-07p,pH,8.3
09/15/2020 14:40:00,3A-08p,pH,7.92
09/15/2020 14:40:00,3B-08p,pH,7.97
09/15/2020 15:50:00,3A-01p,pH,8.27
09/15/2020 15:50:00,3A-02p,pH,7.83
09/15/2020 15:50:00,3A-03p,pH,8.25
09/15/2020 15:50:00,3A-04p,pH,8.39
09/15/2020 15:50:00,3A-05p,pH,8.46
09/15/2020 15:50:00,3A-06p,pH,7.44
09/15/2020 15:50:00,3B-07p,pH,8.45
09/15/2020 15:50:00,3B-01p,pH,8.4
09/15/2020 15:50:00,3B-02p,pH,7.62
09/15/2020 15:50:00,3B-03p,pH,8.29
09/15/2020 15:50:00,3B-04p,pH,7.74
09/15/2020 15:50:00,3B-05p,pH,8.45
09/15/2020 15:50:00,3B-06p,pH,7.84
09/15/2020 15:50:00,3A-07p,pH,8.31
09/15/2020 15:50:00,3A-08p,pH,7.92
09/15/2020 15:50:00,3B-08p,pH,7.92
09/15/2020 17:00:00,3A-01p,pH,8.28
09/15/2020 17:00:00,3A-02p,pH,7.85
09/15/2020 17:00:00,3A-03p,pH,8.26
09/15/2020 17:00:00,3A-04p,pH,7.22
09/15/2020 17:00:00,3A-05p,pH,8.38
09/15/2020 17:00:00,3A-06p,pH,7.78
09/15/2020 17:00:00,3B-07p,pH,8.45
09/15/2020 17:00:00,3B-01p,pH,8.41
09/15/2020 17:00:00,3B-02p,pH,7.84
09/15/2020 17:00:00,3B-03p,pH,8.28
09/15/2020 17:00:00,3B-04p,pH,7.51
09/15/2020 17:00:00,3B-05p,pH,8.33
09/15/2020 17:00:00,3B-06p,pH,7.92
09/15/2020 17:00:00,3A-07p,pH,8.31
09/15/2020 17:00:00,3A-08p,pH,7.8
09/15/2020 17:00:00,3B-08p,pH,7.98
09/15/2020 18:10:00,3A-01p,pH,8.24
09/15/2020 18:10:00,3A-02p,pH,7.76
09/15/2020 18:10:00,3A-03p,pH,8.18
09/15/2020 18:10:00,3A-04p,pH,7.87
09/15/2020 18:10:00,3A-05p,pH,8.37
09/15/2020 18:10:00,3A-06p,pH,7.56
09/15/2020 18:10:00,3B-07p,pH,8.39
09/15/2020 18:10:00,3B-01p,pH,8.36
09/15/2020 18:10:00,3B-02p,pH,7.76
09/15/2020 18:10:00,3B-03p,pH,8.13
09/15/2020 18:10:00,3B-04p,pH,7.56
09/15/2020 18:10:00,3B-05p,pH,8.23
09/15/2020 18:10:00,3B-06p,pH,7.93
09/15/2020 18:10:00,3A-07p,pH,8.24
09/15/2020 18:10:00,3A-08p,pH,7.79
09/15/2020 18:10:00,3B-08p,pH,7.88
09/15/2020 19:20:00,3A-01p,pH,8.24
09/15/2020 19:20:00,3A-02p,pH,7.86
09/15/2020 19:20:00,3A-03p,pH,8.16
09/15/2020 19:20:00,3A-04p,pH,7.86
09/15/2020 19:20:00,3A-05p,pH,8.27
09/15/2020 19:20:00,3A-06p,pH,7.86
09/15/2020 19:20:00,3B-07p,pH,8.38
09/15/2020 19:20:00,3B-01p,pH,8.35
09/15/2020 19:20:00,3B-02p,pH,7.83
09/15/2020 19:20:00,3B-03p,pH,8.14
09/15/2020 19:20:00,3B-04p,pH,7.81
09/15/2020 19:20:00,3B-05p,pH,8.21
09/15/2020 19:20:00,3B-06p,pH,7.95
09/15/2020 19:20:00,3A-07p,pH,8.22
09/15/2020 19:20:00,3A-08p,pH,7.74
09/15/2020 19:20:00,3B-08p,pH,7.92
09/15/2020 20:30:00,3A-01p,pH,8.23
09/15/2020 20:30:00,3A-02p,pH,7.8
09/15/2020 20:30:00,3A-03p,pH,8.09
09/15/2020 20:30:00,3A-04p,pH,7.86
09/15/2020 20:30:00,3A-05p,pH,8.27
09/15/2020 20:30:00,3A-06p,pH,7.81
09/15/2020 20:30:00,3B-07p,pH,8.39
09/15/2020 20:30:00,3B-01p,pH,8.33
09/15/2020 20:30:00,3B-02p,pH,7.9
09/15/2020 20:30:00,3B-03p,pH,8.06
09/15/2020 20:30:00,3B-04p,pH,7.58
09/15/2020 20:30:00,3B-05p,pH,8.2
09/15/2020 20:30:00,3B-06p,pH,7.94
09/15/2020 20:30:00,3A-07p,pH,8.22
09/15/2020 20:30:00,3A-08p,pH,7.91
09/15/2020 20:30:00,3B-08p,pH,7.94
09/15/2020 21:40:00,3A-01p,pH,8.21
09/15/2020 21:40:00,3A-02p,pH,7.83
09/15/2020 21:40:00,3A-03p,pH,8.11
09/15/2020 21:40:00,3A-04p,pH,7.91
09/15/2020 21:40:00,3A-05p,pH,8.26
09/15/2020 21:40:00,3A-06p,pH,7.48
09/15/2020 21:40:00,3B-07p,pH,8.38
09/15/2020 21:40:00,3B-01p,pH,8.33
09/15/2020 21:40:00,3B-02p,pH,7.87
09/15/2020 21:40:00,3B-03p,pH,8.12
09/15/2020 21:40:00,3B-04p,pH,7.9
09/15/2020 21:40:00,3B-05p,pH,8.2
09/15/2020 21:40:00,3B-06p,pH,7.85
09/15/2020 21:40:00,3A-07p,pH,8.22
09/15/2020 21:40:00,3A-08p,pH,7.93
09/15/2020 21:40:00,3B-08p,pH,7.94
09/15/2020 22:50:00,3A-01p,pH,8.2
09/15/2020 22:50:00,3A-02p,pH,7.91
09/15/2020 22:50:00,3A-03p,pH,8.05
09/15/2020 22:50:00,3A-04p,pH,7.86
09/15/2020 22:50:00,3A-05p,pH,8.24
09/15/2020 22:50:00,3A-06p,pH,7.81
09/15/2020 22:50:00,3B-07p,pH,8.36
09/15/2020 22:50:00,3B-01p,pH,8.3
09/15/2020 22:50:00,3B-02p,pH,7.66
09/15/2020 22:50:00,3B-03p,pH,8.03
09/15/2020 22:50:00,3B-04p,pH,7.77
09/15/2020 22:50:00,3B-05p,pH,8.17
09/15/2020 22:50:00,3B-06p,pH,7.95
09/15/2020 22:50:00,3A-07p,pH,8.23
09/15/2020 22:50:00,3A-08p,pH,7.88
09/15/2020 22:50:00,3B-08p,pH,7.92
09/16/2020 00:00:00,3A-01p,pH,8.17
09/16/2020 00:00:00,3A-02p,pH,7.9
09/16/2020 00:00:00,3A-03p,pH,7.99
09/16/2020 00:00:00,3A-04p,pH,7.83
09/16/2020 00:00:00,3A-05p,pH,8.18
09/16/2020 00:00:00,3A-06p,pH,7.88
09/16/2020 00:00:00,3B-07p,pH,8.33
09/16/2020 00:00:00,3B-01p,pH,8.25
09/16/2020 00:00:00,3B-02p,pH,7.87
09/16/2020 00:00:00,3B-03p,pH,7.97
09/16/2020 00:00:00,3B-04p,pH,7.89
09/16/2020 00:00:00,3B-05p,pH,8.11
09/16/2020 00:00:00,3B-06p,pH,7.94
09/16/2020 00:00:00,3A-07p,pH,8.18
09/16/2020 00:00:00,3A-08p,pH,7.78
09/16/2020 00:00:00,3B-08p,pH,8.01
09/16/2020 02:10:00,3A-01p,pH,8.16
09/16/2020 02:10:00,3A-02p,pH,7.81
09/16/2020 02:10:00,3A-03p,pH,7.96
09/16/2020 02:10:00,3A-04p,pH,7.9
09/16/2020 02:10:00,3A-05p,pH,8.15
09/16/2020 02:10:00,3A-06p,pH,7.9
09/16/2020 02:10:00,3B-07p,pH,8.32
09/16/2020 02:10:00,3B-01p,pH,8.25
09/16/2020 02:10:00,3B-02p,pH,7.8
09/16/2020 02:10:00,3B-03p,pH,7.96
09/16/2020 02:10:00,3B-04p,pH,7.59
09/16/2020 02:10:00,3B-05p,pH,8.1
09/16/2020 02:10:00,3B-06p,pH,7.95
09/16/2020 02:10:00,3A-07p,pH,8.16
09/16/2020 02:10:00,3A-08p,pH,7.87
09/16/2020 02:10:00,3B-08p,pH,7.96
09/16/2020 03:20:00,3A-01p,pH,8.17
09/16/2020 03:20:00,3A-02p,pH,7.9
09/16/2020 03:20:00,3A-03p,pH,7.96
09/16/2020 03:20:00,3A-04p,pH,7.88
09/16/2020 03:20:00,3A-05p,pH,8.15
09/16/2020 03:20:00,3A-06p,pH,7.83
09/16/2020 03:20:00,3B-07p,pH,8.31
09/16/2020 03:20:00,3B-01p,pH,8.25
09/16/2020 03:20:00,3B-02p,pH,7.85
09/16/2020 03:20:00,3B-03p,pH,7.97
09/16/2020 03:20:00,3B-04p,pH,7.56
09/16/2020 03:20:00,3B-05p,pH,8.09
09/16/2020 03:20:00,3B-06p,pH,7.93
09/16/2020 03:20:00,3A-07p,pH,8.15
09/16/2020 03:20:00,3A-08p,pH,7.92
09/16/2020 03:20:00,3B-08p,pH,7.98
09/16/2020 04:30:00,3A-01p,pH,8.16
09/16/2020 04:30:00,3A-02p,pH,7.88
09/16/2020 04:30:00,3A-03p,pH,7.97
09/16/2020 04:30:00,3A-04p,pH,7.88
09/16/2020 04:30:00,3A-05p,pH,8.12
09/16/2020 04:30:00,3A-06p,pH,7.87
09/16/2020 04:30:00,3B-07p,pH,8.31
09/16/2020 04:30:00,3B-01p,pH,8.23
09/16/2020 04:30:00,3B-02p,pH,7.78
09/16/2020 04:30:00,3B-03p,pH,7.99
09/16/2020 04:30:00,3B-04p,pH,7.81
09/16/2020 04:30:00,3B-05p,pH,8.07
09/16/2020 04:30:00,3B-06p,pH,7.93
09/16/2020 04:30:00,3A-07p,pH,8.13
09/16/2020 04:30:00,3A-08p,pH,7.9
09/16/2020 04:30:00,3B-08p,pH,7.91
09/16/2020 05:40:00,3A-01p,pH,8.17
09/16/2020 05:40:00,3A-02p,pH,7.89
09/16/2020 05:40:00,3A-03p,pH,7.96
09/16/2020 05:40:00,3A-04p,pH,7.88
09/16/2020 05:40:00,3A-05p,pH,8.14
09/16/2020 05:40:00,3A-06p,pH,7.9
09/16/2020 05:40:00,3B-07p,pH,8.31
09/16/2020 05:40:00,3B-01p,pH,8.25
09/16/2020 05:40:00,3B-02p,pH,7.9
09/16/2020 05:40:00,3B-03p,pH,7.98
09/16/2020 05:40:00,3B-04p,pH,7.53
09/16/2020 05:40:00,3B-05p,pH,8.08
09/16/2020 05:40:00,3B-06p,pH,7.93
09/16/2020 05:40:00,3A-07p,pH,8.13
09/16/2020 05:40:00,3A-08p,pH,7.82
09/16/2020 05:40:00,3B-08p,pH,7.98
09/16/2020 06:50:00,3A-01p,pH,8.17
09/16/2020 06:50:00,3A-02p,pH,7.87
09/16/2020 06:50:00,3A-03p,pH,7.93
09/16/2020 06:50:00,3A-04p,pH,7.9
09/16/2020 06:50:00,3A-05p,pH,8.12
09/16/2020 06:50:00,3A-06p,pH,7.9
09/16/2020 06:50:00,3B-07p,pH,8.32
09/16/2020 06:50:00,3B-01p,pH,8.23
09/16/2020 06:50:00,3B-02p,pH,7.87
09/16/2020 06:50:00,3B-03p,pH,7.94
09/16/2020 06:50:00,3B-04p,pH,7.72
09/16/2020 06:50:00,3B-05p,pH,8.08
09/16/2020 06:50:00,3B-06p,pH,7.93
09/16/2020 06:50:00,3A-07p,pH,8.13
09/16/2020 06:50:00,3A-08p,pH,7.88
09/16/2020 06:50:00,3B-08p,pH,7.9
09/16/2020 08:00:00,3A-01p,pH,8.17
09/16/2020 08:00:00,3A-02p,pH,7.9
09/16/2020 08:00:00,3A-03p,pH,7.99
09/16/2020 08:00:00,3A-04p,pH,7.9
09/16/2020 08:00:00,3A-05p,pH,8.14
09/16/2020 08:00:00,3A-06p,pH,7.71
09/16/2020 08:00:00,3B-07p,pH,8.32
09/16/2020 08:00:00,3B-01p,pH,8.26
09/16/2020 08:00:00,3B-02p,pH,7.81
09/16/2020 08:00:00,3B-03p,pH,8.02
09/16/2020 08:00:00,3B-04p,pH,7.88
09/16/2020 08:00:00,3B-05p,pH,8.09
09/16/2020 08:00:00,3B-06p,pH,7.95
09/16/2020 08:00:00,3A-07p,pH,8.15
09/16/2020 08:00:00,3A-08p,pH,7.91
09/16/2020 08:00:00,3B-08p,pH,7.91
09/16/2020 09:10:00,3A-01p,pH,8.16
09/16/2020 09:10:00,3A-02p,pH,7.87
09/16/2020 09:10:00,3A-03p,pH,7.95
09/16/2020 09:10:00,3A-04p,pH,7.9
