date,value
09/08/2020,25.7
09/08/2020,26.2
09/08/2020,27
09/08/2020,26.5
09/08/2020,27.6
09/08/2020,27.2
09/08/2020,26.2
09/08/2020,25.9
09/08/2020,26.5
09/08/2020,27.3
09/08/2020,26.8
09/08/2020,26.2
09/08/2020,26.2
09/08/2020,26.5
09/08/2020,27.2
09/08/2020,25.7
09/08/2020,25.6
09/08/2020,26.1
09/08/2020,26.8
09/08/2020,26.5
09/08/2020,27.6
09/08/2020,27.2
09/08/2020,26.1
09/08/2020,26.6
09/08/2020,26.3
09/08/2020,27.2
09/08/2020,26.6
09/08/2020,26.5
09/08/2020,26.4
09/08/2020,27.2
09/08/2020,27.2
09/08/2020,27
09/08/2020,26.5
09/08/2020,26.6
09/08/2020,26.8
09/08/2020,26.3
09/08/2020,27.5
09/08/2020,27.1
09/08/2020,26.1
09/08/2020,26.5
09/08/2020,26.2
09/08/2020,27.2
09/08/2020,26.7
09/08/2020,26.5
09/08/2020,26.5
09/08/2020,27.2
09/08/2020,27.2
09/08/2020,27.1
09/08/2020,26.9
09/08/2020,26.8
09/08/2020,26.7
09/08/2020,26.3
09/08/2020,27.5
09/08/2020,27
09/08/2020,26
09/08/2020,26.2
09/08/2020,26
09/08/2020,27.1
09/08/2020,26.8
09/08/2020,26.3
09/08/2020,26.3
09/08/2020,27.2
09/08/2020,27.1
09/08/2020,27.1
09/08/2020,26.6
09/08/2020,26.7
09/08/2020,26.8
09/08/2020,26.3
09/08/2020,27.4
09/08/2020,26.7
09/08/2020,26.1
09/08/2020,26.2
09/08/2020,25.9
09/08/2020,27.1
09/08/2020,26.8
09/08/2020,26.3
09/08/2020,26.2
09/08/2020,27.2
09/08/2020,27.1
09/08/2020,27.1
09/08/2020,26.6
09/08/2020,26.7
09/08/2020,26.8
09/08/2020,26.4
09/08/2020,27.4
09/08/2020,26.8
09/08/2020,26.1
09/08/2020,26.1
09/08/2020,25.8
09/08/2020,27
09/08/2020,26.8
09/08/2020,26.2
09/08/2020,26.1
09/08/2020,27.1
09/08/2020,27
09/08/2020,27
09/08/2020,26.5
09/08/2020,26.7
09/08/2020,26.6
09/08/2020,26.3
09/08/2020,27.3
09/08/2020,26.7
09/08/2020,26
09/08/2020,26.1
09/08/2020,26.1
09/08/2020,27
09/08/2020,26.7
09/08/2020,26
09/08/2020,26.1
09/08/2020,27
09/08/2020,26.9
09/08/2020,26.8
09/08/2020,26.4
09/08/2020,26.6
09/08/2020,26.5
09/08/2020,26.2
09/08/2020,27.2
09/08/2020,26.6
09/09/2020,25.9
09/09/2020,26.1
09/09/2020,26.1
09/09/2020,26.8
09/09/2020,26.6
09/09/2020,25.9
09/09/2020,25.9
09/09/2020,26.8
09/09/2020,26.7
09/09/2020,26.7
09/09/2020,26.3
09/09/2020,26.5
09/09/2020,26.2
09/09/2020,26.1
09/09/2020,27.1
09/09/2020,26.3
09/09/2020,25.8
09/09/2020,25.8
09/09/2020,26.1
09/09/2020,26.6
09/09/2020,26.5
09/09/2020,25.7
09/09/2020,25.7
09/09/2020,26.6
09/09/2020,26.6
09/09/2020,26.5
09/09/2020,26.1
09/09/2020,26.2
09/09/2020,25.9
09/09/2020,26
09/09/2020,26.8
09/09/2020,26.1
09/09/2020,25.8
09/09/2020,25.7
09/09/2020,26
09/09/2020,26.7
09/09/2020,26.3
09/09/2020,25.7
09/09/2020,25.6
09/09/2020,26.6
09/09/2020,26.6
09/09/2020,26.4
09/09/2020,26.1
09/09/2020,26.2
09/09/2020,25.8
09/09/2020,25.9
09/09/2020,26.8
09/09/2020,26.1
09/09/2020,25.8
09/09/2020,25.6
09/09/2020,26
09/09/2020,26.8
09/09/2020,26.4
09/09/2020,25.6
09/09/2020,25.6
09/09/2020,26.6
09/09/2020,26.7
09/09/2020,26.5
09/09/2020,26.1
09/09/2020,26.2
09/09/2020,25.7
09/09/2020,25.7
09/09/2020,27
09/09/2020,26.1
09/09/2020,25.8
09/09/2020,25.6
09/09/2020,26
09/09/2020,26.8
09/09/2020,26.5
09/09/2020,25.5
09/09/2020,25.7
09/09/2020,26.6
09/09/2020,26.7
09/09/2020,26.4
09/09/2020,26
09/09/2020,26.2
09/09/2020,25.6
09/09/2020,25.6
09/09/2020,26.9
09/09/2020,26.1
09/09/2020,25.8
09/09/2020,25.5
09/09/2020,26
09/09/2020,26.8
09/09/2020,26.5
09/09/2020,25.5
09/09/2020,25.7
09/09/2020,26.6
09/09/2020,26.7
09/09/2020,26.5
09/09/2020,26
09/09/2020,26.2
09/09/2020,25.7
09/09/2020,25.4
09/09/2020,27
09/09/2020,26.1
09/09/2020,25.9
09/09/2020,25.5
09/09/2020,26
09/09/2020,26.9
09/09/2020,26.6
09/09/2020,25.5
09/09/2020,25.7
09/09/2020,26.8
09/09/2020,26.8
09/09/2020,26.5
09/09/2020,26
09/09/2020,26.3
09/09/2020,26
09/09/2020,25.3
09/09/2020,27
09/09/2020,26.2
09/09/2020,26
09/09/2020,25.6
09/09/2020,26.1
09/09/2020,26.9
09/09/2020,26.6
09/09/2020,25.6
09/09/2020,25.8
09/09/2020,26.8
09/09/2020,26.8
09/09/2020,26.6
09/09/2020,26.1
09/09/2020,26.3
09/09/2020,26
09/09/2020,25.3
09/09/2020,27
09/09/2020,26.2
09/09/2020,25.8
09/09/2020,25.6
09/09/2020,26
09/09/2020,26.7
09/09/2020,26.5
09/09/2020,25.6
09/09/2020,25.7
09/09/2020,26.6
09/09/2020,26.6
09/09/2020,26.4
09/09/2020,26.1
09/09/2020,26.2
09/09/2020,25.9
09/09/2020,25.2
09/09/2020,26.8
09/09/2020,26.2
09/09/2020,25.5
09/09/2020,25.5
09/09/2020,25.8
09/09/2020,26.5
09/09/2020,26.3
09/09/2020,25.6
09/09/2020,25.5
09/09/2020,26.2
09/09/2020,26.2
09/09/2020,26.2
09/09/2020,26
09/09/2020,26
09/09/2020,25.8
09/09/2020,25.1
09/09/2020,26.5
09/09/2020,26.1
09/09/2020,25.5
09/09/2020,25.5
09/09/2020,25.8
09/09/2020,26.5
09/09/2020,26.2
09/09/2020,25.6
09/09/2020,25.5
09/09/2020,26.2
09/09/2020,26.2
09/09/2020,26.1
09/09/2020,26.1
09/09/2020,26
09/09/2020,26
09/09/2020,25
09/09/2020,26.5
09/09/2020,26.2
09/09/2020,25.5
09/09/2020,25.5
09/09/2020,25.7
09/09/2020,26.3
09/09/2020,26.2
09/09/2020,25.6
09/09/2020,25.5
09/09/2020,26.2
09/09/2020,26.3
09/09/2020,26.1
09/09/2020,26.1
09/09/2020,26
09/09/2020,26
09/09/2020,25.5
09/09/2020,26.6
09/09/2020,26.2
09/09/2020,25.6
09/09/2020,25.6
09/09/2020,25.6
09/09/2020,26.6
09/09/2020,26.5
09/09/2020,25.6
09/09/2020,25.5
09/09/2020,26.2
09/09/2020,26.6
09/09/2020,26.2
09/09/2020,26.2
09/09/2020,26.1
09/09/2020,26
09/09/2020,25.8
09/09/2020,27
09/09/2020,26.4
09/09/2020,25.6
09/09/2020,25.3
09/09/2020,25.3
09/09/2020,26.6
09/09/2020,26.5
09/09/2020,25.4
09/09/2020,25.5
09/09/2020,26
09/09/2020,26.6
09/09/2020,26.2
09/09/2020,26.1
09/09/2020,26.1
09/09/2020,25.6
09/09/2020,25.8
09/09/2020,27
09/09/2020,26.3
09/09/2020,25.5
09/09/2020,25.2
09/09/2020,25.2
09/09/2020,26.6
09/09/2020,26.6
09/09/2020,25.2
09/09/2020,25.6
09/09/2020,25.9
09/09/2020,26.6
09/09/2020,26.2
09/09/2020,26
09/09/2020,26.1
09/09/2020,25.4
09/09/2020,25.8
09/09/2020,27.1
09/09/2020,26.3
09/09/2020,25.7
09/09/2020,25.1
09/09/2020,25
09/09/2020,26.8
09/09/2020,26.8
09/09/2020,25.2
09/09/2020,25.9
09/09/2020,26
09/09/2020,27.1
09/09/2020,26.5
09/09/2020,26
09/09/2020,26.3
09/09/2020,25.9
09/09/2020,26.2
09/09/2020,27.5
09/09/2020,26.4
09/09/2020,26
09/09/2020,25.3
09/09/2020,25
09/09/2020,27.1
09/09/2020,27
09/09/2020,25.2
09/09/2020,26.1
09/09/2020,26.3
09/09/2020,27.2
09/09/2020,26.7
09/09/2020,26
09/09/2020,26.5
09/09/2020,26.2
09/09/2020,26.4
09/09/2020,27.5
09/09/2020,26.6
09/09/2020,25.5
09/09/2020,25.1
09/09/2020,25
09/09/2020,26.5
09/09/2020,26.3
09/09/2020,25.1
09/09/2020,25.8
09/09/2020,26.1
09/09/2020,26.2
09/09/2020,26.3
09/09/2020,25.8
09/09/2020,26.1
09/09/2020,25.6
09/09/2020,25.9
09/09/2020,26.3
09/09/2020,26.1
09/09/2020,25.1
09/09/2020,25
09/09/2020,25
09/09/2020,25.9
09/09/2020,25.6
09/09/2020,25
09/09/2020,25.4
09/09/2020,25.7
09/09/2020,25.5
09/09/2020,25.7
09/09/2020,25.6
09/09/2020,25.5
09/09/2020,25.5
09/09/2020,25.2
09/09/2020,25.6
09/09/2020,25.8
09/09/2020,24.8
09/09/2020,24.8
09/09/2020,24.8
09/09/2020,25.5
09/09/2020,25.3
09/09/2020,24.8
09/09/2020,25.1
09/09/2020,25.4
09/09/2020,25.3
09/09/2020,25.3
09/09/2020,25.4
09/09/2020,25.2
09/09/2020,25.4
09/09/2020,24.8
09/09/2020,25.5
09/09/2020,25.5
09/10/2020,25
09/10/2020,24.8
09/10/2020,24.7
09/10/2020,25.6
09/10/2020,25.5
09/10/2020,24.8
09/10/2020,24.9
09/10/2020,25.5
09/10/2020,25.6
09/10/2020,25.5
09/10/2020,25.3
09/10/2020,25.2
09/10/2020,25.5
09/10/2020,25
09/10/2020,25.8
09/10/2020,25.3
09/10/2020,25
09/10/2020,24.7
09/10/2020,24.6
09/10/2020,25.6
09/10/2020,25.7
09/10/2020,24.7
09/10/2020,24.8
09/10/2020,25.4
09/10/2020,25.7
09/10/2020,25.6
09/10/2020,25.2
09/10/2020,25.2
09/10/2020,25.2
09/10/2020,25.1
09/10/2020,26
09/10/2020,25.2
09/10/2020,25.2
09/10/2020,24.8
09/10/2020,24.6
09/10/2020,25.8
09/10/2020,25.9
09/10/2020,24.7
09/10/2020,25
09/10/2020,25.2
09/10/2020,26.1
09/10/2020,25.8
09/10/2020,25.2
09/10/2020,25.5
09/10/2020,25.1
09/10/2020,25.3
09/10/2020,26.3
09/10/2020,25.4
09/10/2020,25.3
09/10/2020,24.9
09/10/2020,24.6
09/10/2020,25.9
09/10/2020,26
09/10/2020,24.8
09/10/2020,25
09/10/2020,25.2
09/10/2020,26.1
09/10/2020,25.9
09/10/2020,25.2
09/10/2020,25.6
09/10/2020,25.2
09/10/2020,25.5
09/10/2020,26.3
09/10/2020,25.5
09/10/2020,25.2
09/10/2020,25
09/10/2020,24.6
09/10/2020,25.8
09/10/2020,25.8
09/10/2020,24.8
09/10/2020,25
09/10/2020,25.1
09/10/2020,25.8
09/10/2020,25.8
09/10/2020,25.2
09/10/2020,25.5
09/10/2020,25.2
09/10/2020,25.4
09/10/2020,26.1
09/10/2020,25.6
09/10/2020,25.2
09/10/2020,24.9
09/10/2020,24.6
09/10/2020,25.8
09/10/2020,25.8
09/10/2020,24.8
09/10/2020,25
09/10/2020,24.9
09/10/2020,25.8
09/10/2020,25.7
09/10/2020,25.1
09/10/2020,25.4
09/10/2020,25.1
09/10/2020,25.3
09/10/2020,26.1
09/10/2020,25.5
09/10/2020,25.1
09/10/2020,24.8
09/10/2020,24.5
09/10/2020,25.8
09/10/2020,25.8
09/10/2020,24.7
09/10/2020,24.9
09/10/2020,24.8
09/10/2020,25.9
09/10/2020,25.8
09/10/2020,25
09/10/2020,25.4
09/10/2020,25
09/10/2020,25.3
09/10/2020,26.2
09/10/2020,25.5
09/10/2020,25.1
09/10/2020,24.8
09/10/2020,24.5
09/10/2020,25.8
09/10/2020,25.8
09/10/2020,24.7
09/10/2020,24.9
09/10/2020,25
09/10/2020,25.9
09/10/2020,25.8
09/10/2020,24.9
09/10/2020,25.4
09/10/2020,25
09/10/2020,25.3
09/10/2020,26.2
09/10/2020,25.5
09/10/2020,25.1
09/10/2020,25
09/10/2020,24.6
09/10/2020,25.8
09/10/2020,25.8
09/10/2020,24.8
09/10/2020,24.9
09/10/2020,25.1
09/10/2020,26
09/10/2020,25.8
09/10/2020,24.9
09/10/2020,25.5
09/10/2020,25.1
09/10/2020,25.4
09/10/2020,26.4
09/10/2020,25.6
09/10/2020,25.1
09/10/2020,25.1
09/10/2020,24.7
09/10/2020,26.1
09/10/2020,25.8
09/10/2020,24.9
09/10/2020,25
09/10/2020,25.2
09/10/2020,26
09/10/2020,25.9
09/10/2020,25
09/10/2020,25.6
09/10/2020,25.2
09/10/2020,25.5
09/10/2020,26.3
09/10/2020,25.6
09/10/2020,25
09/10/2020,25
09/10/2020,24.7
09/10/2020,26
09/10/2020,25.8
09/10/2020,24.8
09/10/2020,25
09/10/2020,25
09/10/2020,25.9
09/10/2020,25.8
09/10/2020,24.9
09/10/2020,25.5
09/10/2020,25
09/10/2020,25.4
09/10/2020,26.2
09/10/2020,25.6
09/10/2020,25.1
09/10/2020,25.1
09/10/2020,24.7
09/10/2020,26.1
09/10/2020,25.8
09/10/2020,25
09/10/2020,25
09/10/2020,25.1
09/10/2020,26.1
09/10/2020,25.8
09/10/2020,25
09/10/2020,25.6
09/10/2020,25.2
09/10/2020,25.5
09/10/2020,26.5
09/10/2020,25.7
09/10/2020,25.3
09/10/2020,25.2
09/10/2020,24.9
09/10/2020,26.2
09/10/2020,26
09/10/2020,25.1
09/10/2020,25.1
09/10/2020,25.3
09/10/2020,26.2
09/10/2020,25.9
09/10/2020,25.1
09/10/2020,25.7
09/10/2020,25.4
09/10/2020,25.6
09/10/2020,26.6
09/10/2020,26
09/10/2020,25.4
09/10/2020,25.3
09/10/2020,24.9
09/10/2020,26.4
09/10/2020,26.1
09/10/2020,25.1
09/10/2020,25.2
09/10/2020,25.5
09/10/2020,26.4
09/10/2020,26.1
09/10/2020,25.2
09/10/2020,25.9
09/10/2020,25.5
09/10/2020,25.5
09/10/2020,26.8
09/10/2020,26
09/10/2020,25.7
09/10/2020,25.5
09/10/2020,25.1
09/10/2020,26.6
09/10/2020,26.3
09/10/2020,25.3
09/10/2020,25.4
09/10/2020,25.6
09/10/2020,26.6
09/10/2020,26.2
09/10/2020,25.3
09/10/2020,26.1
09/10/2020,25.7
09/10/2020,25.5
09/10/2020,27
09/10/2020,26.2
09/10/2020,25.6
09/10/2020,25.5
09/10/2020,25
09/10/2020,26.5
09/10/2020,26.3
09/10/2020,25.2
09/10/2020,25.4
09/10/2020,25.3
09/10/2020,26.6
09/10/2020,26.2
09/10/2020,25.2
09/10/2020,26
09/10/2020,25.3
09/10/2020,25.3
09/10/2020,26.8
09/10/2020,26
09/10/2020,25.7
09/10/2020,25.8
09/10/2020,26
09/10/2020,26.8
09/10/2020,26.5
09/10/2020,25.8
09/10/2020,25.7
09/10/2020,26.3
09/10/2020,26.6
09/10/2020,26.6
09/10/2020,25.8
09/10/2020,26.2
09/10/2020,26.1
09/10/2020,25.7
09/10/2020,26.8
09/10/2020,26.3
09/10/2020,25.5
09/10/2020,26.1
09/10/2020,26.2
09/10/2020,26.5
09/10/2020,26.4
09/10/2020,26.1
09/10/2020,25.9
09/10/2020,26.3
09/10/2020,26.2
09/10/2020,26.1
09/10/2020,26.3
09/10/2020,26.1
09/10/2020,26.2
09/10/2020,25.8
09/10/2020,26.5
09/10/2020,26.3
09/10/2020,25.2
09/10/2020,25.6
09/10/2020,25.6
09/10/2020,25.9
09/10/2020,25.8
09/10/2020,25.7
09/10/2020,25.3
09/10/2020,25.8
09/10/2020,25.7
09/10/2020,25.6
09/10/2020,25.8
09/10/2020,25.5
09/10/2020,25.8
09/10/2020,25.2
09/10/2020,25.9
09/10/2020,25.7
09/10/2020,25.3
09/10/2020,25.9
09/10/2020,26.1
09/10/2020,26.5
09/10/2020,26.2
09/10/2020,26
09/10/2020,25.5
09/10/2020,26.3
09/10/2020,26
09/10/2020,26.2
09/10/2020,25.9
09/10/2020,26
09/10/2020,26.1
09/10/2020,25.5
09/10/2020,26.2
09/10/2020,26.1
09/11/2020,25.5
09/11/2020,26
09/11/2020,26.2
09/11/2020,26.6
09/11/2020,26.3
09/11/2020,26.1
09/11/2020,25.7
09/11/2020,26.4
09/11/2020,26.2
09/11/2020,26.3
09/11/2020,26
09/11/2020,26.1
09/11/2020,26.2
09/11/2020,25.5
09/11/2020,26.4
09/11/2020,26.2
09/11/2020,25.6
09/11/2020,26.2
09/11/2020,26.3
09/11/2020,26.7
09/11/2020,26.4
09/11/2020,26.2
09/11/2020,25.8
09/11/2020,26.6
09/11/2020,26.3
09/11/2020,26.4
09/11/2020,26
09/11/2020,26.2
09/11/2020,26.3
09/11/2020,25.7
09/11/2020,26.5
09/11/2020,26.3
09/11/2020,25.4
09/11/2020,26.1
09/11/2020,26.2
09/11/2020,26.6
09/11/2020,26.4
09/11/2020,26.1
09/11/2020,25.7
09/11/2020,26.5
09/11/2020,26.2
09/11/2020,26.3
09/11/2020,25.8
09/11/2020,26
09/11/2020,26.2
09/11/2020,25.6
09/11/2020,26.5
09/11/2020,26.2
09/11/2020,25.5
09/11/2020,26.1
09/11/2020,26.2
09/11/2020,26.6
09/11/2020,26.4
09/11/2020,26
09/11/2020,25.7
09/11/2020,26.5
09/11/2020,26.2
09/11/2020,26.3
09/11/2020,25.8
09/11/2020,26.1
09/11/2020,26.1
09/11/2020,25.5
09/11/2020,26.5
09/11/2020,26.2
09/11/2020,25.6
09/11/2020,26.1
09/11/2020,26
09/11/2020,26.3
09/11/2020,26.2
09/11/2020,25.9
09/11/2020,25.6
09/11/2020,26.2
09/11/2020,26.1
09/11/2020,26
09/11/2020,25.8
09/11/2020,25.9
09/11/2020,26.1
09/11/2020,25.3
09/11/2020,26.2
09/11/2020,26.1
09/11/2020,25.3
09/11/2020,25.6
09/11/2020,25.6
09/11/2020,25.8
09/11/2020,25.8
09/11/2020,25.6
09/11/2020,25.3
09/11/2020,25.7
09/11/2020,25.7
09/11/2020,25.6
09/11/2020,25.6
09/11/2020,25.5
09/11/2020,25.7
09/11/2020,25.1
09/11/2020,25.8
09/11/2020,25.7
09/11/2020,25.3
09/11/2020,25.8
09/11/2020,25.8
09/11/2020,26.2
09/11/2020,26
09/11/2020,25.7
09/11/2020,25.3
09/11/2020,26.1
09/11/2020,25.7
09/11/2020,26
09/11/2020,25.7
09/11/2020,25.6
09/11/2020,25.8
09/11/2020,25.1
09/11/2020,26.1
09/11/2020,25.8
09/11/2020,25.4
09/11/2020,26
09/11/2020,26
09/11/2020,26.3
09/11/2020,26.2
09/11/2020,25.8
09/11/2020,25.4
09/11/2020,26.2
09/11/2020,26
09/11/2020,26.1
09/11/2020,25.7
09/11/2020,25.8
09/11/2020,26
09/11/2020,25
09/11/2020,26.2
09/11/2020,26
09/11/2020,25.5
09/11/2020,26.1
09/11/2020,26.1
09/11/2020,26.4
09/11/2020,26.2
09/11/2020,26
09/11/2020,25.6
09/11/2020,26.3
09/11/2020,26.1
09/11/2020,26.2
09/11/2020,25.8
09/11/2020,26
09/11/2020,26.2
09/11/2020,25
09/11/2020,26.5
09/11/2020,26.2
09/11/2020,25.3
09/11/2020,26
09/11/2020,26
09/11/2020,26.3
09/11/2020,26.1
09/11/2020,25.8
09/11/2020,25.6
09/11/2020,26.2
09/11/2020,26.1
09/11/2020,26
09/11/2020,25.8
09/11/2020,25.8
09/11/2020,26.2
09/11/2020,24.9
09/11/2020,26.3
09/11/2020,26.2
09/11/2020,25.3
09/11/2020,25.8
09/11/2020,25.7
09/11/2020,26.1
09/11/2020,26
09/11/2020,25.7
09/11/2020,25.5
09/11/2020,26
09/11/2020,26
09/11/2020,25.8
09/11/2020,25.8
09/11/2020,25.7
09/11/2020,26.1
09/11/2020,24.9
09/11/2020,26.2
09/11/2020,26.1
09/11/2020,25.2
09/11/2020,25.8
09/11/2020,25.7
09/11/2020,26.1
09/11/2020,25.9
09/11/2020,25.7
09/11/2020,25.4
09/11/2020,26.1
09/11/2020,25.8
09/11/2020,25.8
09/11/2020,25.7
09/11/2020,25.7
09/11/2020,26
09/11/2020,24.8
09/11/2020,26.1
09/11/2020,26
09/11/2020,25.3
09/11/2020,26.1
09/11/2020,26
09/11/2020,26.5
09/11/2020,26.1
09/11/2020,25.9
09/11/2020,25.6
09/11/2020,26.3
09/11/2020,26.1
09/11/2020,26.2
09/11/2020,25.8
09/11/2020,26
09/11/2020,26.3
09/11/2020,25
09/11/2020,26.5
09/11/2020,26.2
09/11/2020,25.4
09/11/2020,26.2
09/11/2020,26.1
09/11/2020,26.5
09/11/2020,26.2
09/11/2020,26
09/11/2020,25.7
09/11/2020,26.4
09/11/2020,26.2
09/11/2020,26.2
09/11/2020,25.8
09/11/2020,26
09/11/2020,26.3
09/11/2020,25
09/11/2020,26.6
09/11/2020,26.3
09/11/2020,25.4
09/11/2020,26.1
09/11/2020,26
09/11/2020,26.3
09/11/2020,26.1
09/11/2020,26
09/11/2020,25.6
09/11/2020,26.3
09/11/2020,26.1
09/11/2020,26.1
09/11/2020,25.9
09/11/2020,25.9
09/11/2020,26.3
09/11/2020,25
09/11/2020,26.5
09/11/2020,26.2
09/11/2020,25.3
09/11/2020,26.1
09/11/2020,26
09/11/2020,26.6
09/11/2020,26.1
09/11/2020,25.8
09/11/2020,25.7
09/11/2020,26.4
09/11/2020,26.1
09/11/2020,26.3
09/11/2020,25.8
09/11/2020,25.9
09/11/2020,26.1
09/11/2020,24.7
09/11/2020,26.5
09/11/2020,26.2
09/11/2020,25.4
09/11/2020,26.4
09/11/2020,26.2
09/11/2020,27
09/11/2020,26.4
09/11/2020,26.1
09/11/2020,25.9
09/11/2020,26.8
09/11/2020,26.3
09/11/2020,26.7
09/11/2020,25.8
09/11/2020,26.3
09/11/2020,26.2
09/11/2020,24.6
09/11/2020,26.8
09/11/2020,26.6
09/11/2020,25.5
09/11/2020,26.3
09/11/2020,26.2
09/11/2020,26.8
09/11/2020,26.4
09/11/2020,26.1
09/11/2020,26
09/11/2020,26.7
09/11/2020,26.3
09/11/2020,26.6
09/11/2020,26
09/11/2020,26.3
09/11/2020,26.2
09/11/2020,24.6
09/11/2020,26.7
09/11/2020,26.5
09/11/2020,25.3
09/11/2020,26.1
09/11/2020,26.1
09/11/2020,26.6
09/11/2020,26.2
09/11/2020,25.9
09/11/2020,25.8
09/11/2020,26.5
09/11/2020,26.2
09/11/2020,26.3
09/11/2020,26
09/11/2020,26.1
09/11/2020,26.1
09/11/2020,24.5
09/11/2020,26.5
09/11/2020,26.2
09/11/2020,25.3
09/11/2020,26
09/11/2020,26
09/11/2020,26.5
09/11/2020,26.1
09/11/2020,25.8
09/11/2020,25.7
09/11/2020,26.3
09/11/2020,26.1
09/11/2020,26.2
09/11/2020,26
09/11/2020,26
09/11/2020,26
09/11/2020,24.4
09/11/2020,26.3
09/11/2020,26.1
09/12/2020,25.3
09/12/2020,26
09/12/2020,25.9
09/12/2020,26.3
09/12/2020,26
09/12/2020,25.8
09/12/2020,25.6
09/12/2020,26.2
09/12/2020,26
09/12/2020,26.1
09/12/2020,25.9
09/12/2020,25.8
09/12/2020,25.9
09/12/2020,24.5
09/12/2020,26.2
09/12/2020,26
09/12/2020,25.1
09/12/2020,25.9
09/12/2020,25.8
09/12/2020,26.4
09/12/2020,26
09/12/2020,25.6
09/12/2020,25.5
09/12/2020,26.2
09/12/2020,25.8
09/12/2020,26.1
09/12/2020,25.8
09/12/2020,25.7
09/12/2020,25.6
09/12/2020,24.4
09/12/2020,26.2
09/12/2020,26
09/12/2020,25.5
09/12/2020,26.1
09/12/2020,26
09/12/2020,26.6
09/12/2020,26.2
09/12/2020,25.8
09/12/2020,25.6
09/12/2020,26.5
09/12/2020,26.1
09/12/2020,26.3
09/12/2020,26
09/12/2020,26
09/12/2020,26
09/12/2020,24.6
09/12/2020,26.5
09/12/2020,26.1
09/12/2020,25.6
09/12/2020,26.2
09/12/2020,26.2
09/12/2020,26.8
09/12/2020,26.3
09/12/2020,26
09/12/2020,25.8
09/12/2020,26.6
09/12/2020,26.3
09/12/2020,26.5
09/12/2020,26.1
09/12/2020,26.1
09/12/2020,26
09/12/2020,24.7
09/12/2020,26.6
09/12/2020,26.2
09/12/2020,25.7
09/12/2020,26.3
09/12/2020,26.2
09/12/2020,26.8
09/12/2020,26.3
09/12/2020,26.1
09/12/2020,25.9
09/12/2020,26.7
09/12/2020,26.3
09/12/2020,26.5
09/12/2020,26.2
09/12/2020,26.2
09/12/2020,26.2
09/12/2020,24.8
09/12/2020,26.6
09/12/2020,26.3
09/12/2020,25.5
09/12/2020,26.2
09/12/2020,26.2
09/12/2020,26.7
09/12/2020,26.2
09/12/2020,25.9
09/12/2020,25.8
09/12/2020,26.5
09/12/2020,26.3
09/12/2020,26.4
09/12/2020,26.1
09/12/2020,26.1
09/12/2020,26
09/12/2020,24.7
09/12/2020,26.5
09/12/2020,26.2
09/12/2020,25.5
09/12/2020,26.1
09/12/2020,26
09/12/2020,26.4
09/12/2020,26.1
09/12/2020,25.8
09/12/2020,25.6
09/12/2020,26.3
09/12/2020,26.1
09/12/2020,26.1
09/12/2020,26.1
09/12/2020,26
09/12/2020,26
09/12/2020,24.6
09/12/2020,26.3
09/12/2020,26.1
09/12/2020,25.5
09/12/2020,26
09/12/2020,26
09/12/2020,26.3
09/12/2020,26.1
09/12/2020,25.8
09/12/2020,25.5
09/12/2020,26.1
09/12/2020,26
09/12/2020,26
09/12/2020,26
09/12/2020,25.8
09/12/2020,25.8
09/12/2020,24.6
09/12/2020,26.3
09/12/2020,26
09/12/2020,25.3
09/12/2020,26
09/12/2020,26
09/12/2020,26.3
09/12/2020,26.1
09/12/2020,25.8
09/12/2020,25.5
09/12/2020,26.2
09/12/2020,26.1
09/12/2020,26.1
09/12/2020,25.9
09/12/2020,25.8
09/12/2020,26
09/12/2020,24.6
09/12/2020,26.4
09/12/2020,26.1
09/12/2020,25.3
09/12/2020,26
09/12/2020,26
09/12/2020,26.4
09/12/2020,26.1
09/12/2020,25.8
09/12/2020,25.5
09/12/2020,26.3
09/12/2020,26.1
09/12/2020,26.1
09/12/2020,26
09/12/2020,25.9
09/12/2020,26.1
09/12/2020,24.6
09/12/2020,26.4
09/12/2020,26.2
09/12/2020,25.2
09/12/2020,26
09/12/2020,25.9
09/12/2020,26.3
09/12/2020,26
09/12/2020,25.7
09/12/2020,25.5
09/12/2020,26.2
09/12/2020,26.1
09/12/2020,26.1
09/12/2020,25.9
09/12/2020,25.8
09/12/2020,26
09/12/2020,24.5
09/12/2020,26.3
09/12/2020,26.1
09/12/2020,25.3
09/12/2020,26
09/12/2020,26
09/12/2020,26.4
09/12/2020,26.1
09/12/2020,25.8
09/12/2020,25.5
09/12/2020,26.3
09/12/2020,26.1
09/12/2020,26.1
09/12/2020,25.8
09/12/2020,25.9
09/12/2020,26.1
09/12/2020,24.6
09/12/2020,26.4
09/12/2020,26.1
09/12/2020,25.3
09/12/2020,26
09/12/2020,26
09/12/2020,26.4
09/12/2020,26.1
09/12/2020,25.8
09/12/2020,25.5
09/12/2020,26.3
09/12/2020,26.1
09/12/2020,26.1
09/12/2020,25.8
09/12/2020,26
09/12/2020,26.1
09/12/2020,24.5
09/12/2020,26.5
09/12/2020,26.1
09/12/2020,25.3
09/12/2020,26.1
09/12/2020,26
09/12/2020,26.6
09/12/2020,26.1
09/12/2020,25.8
09/12/2020,25.5
09/12/2020,26.4
09/12/2020,26.2
09/12/2020,26.2
09/12/2020,25.8
09/12/2020,26
09/12/2020,26.1
09/12/2020,24.5
09/12/2020,26.5
09/12/2020,26.2
09/12/2020,25.4
09/12/2020,26.2
