date,name,type,value,,date
09/18/2020 18:00:00,3B-08t,Temp,27.5,,09/18/2020 18:00:00
09/18/2020 19:10:00,3A-01t,Temp,27.2,,09/18/2020 19:10:00
09/18/2020 19:10:00,3A-02t,Temp,27.2,,09/18/2020 19:10:00
09/18/2020 19:10:00,3A-03t,Temp,27.1,,09/18/2020 19:10:00
09/18/2020 19:10:00,3A-04t,Temp,27.5,,09/18/2020 19:10:00
09/18/2020 19:10:00,3A-05t,Temp,26.5,,09/18/2020 19:10:00
09/18/2020 19:10:00,3A-06t,Temp,26.7,,09/18/2020 19:10:00
09/18/2020 19:10:00,3B-07t,Temp,26.9,,09/18/2020 19:10:00
09/18/2020 19:10:00,3B-01t,Temp,27.3,,09/18/2020 19:10:00
09/18/2020 19:10:00,3B-02t,Temp,25.8,,09/18/2020 19:10:00
09/18/2020 19:10:00,3B-03t,Temp,27.3,,09/18/2020 19:10:00
09/18/2020 19:10:00,3B-04t,Temp,27,,09/18/2020 19:10:00
09/18/2020 19:10:00,3B-05t,Temp,26.9,,09/18/2020 19:10:00
09/18/2020 19:10:00,3B-06t,Temp,27.1,,09/18/2020 19:10:00
09/18/2020 19:10:00,3A-07t,Temp,26,,09/18/2020 19:10:00
09/18/2020 19:10:00,3A-08t,Temp,27.7,,09/18/2020 19:10:00
09/18/2020 19:10:00,3B-08t,Temp,27.1,,09/18/2020 19:10:00
09/18/2020 20:20:00,3A-01t,Temp,26.8,,09/18/2020 20:20:00
09/18/2020 20:20:00,3A-02t,Temp,26.9,,09/18/2020 20:20:00
09/18/2020 20:20:00,3A-03t,Temp,26.8,,09/18/2020 20:20:00
09/18/2020 20:20:00,3A-04t,Temp,27.2,,09/18/2020 20:20:00
09/18/2020 20:20:00,3A-05t,Temp,26.3,,09/18/2020 20:20:00
09/18/2020 20:20:00,3A-06t,Temp,26.5,,09/18/2020 20:20:00
09/18/2020 20:20:00,3B-07t,Temp,26.6,,09/18/2020 20:20:00
09/18/2020 20:20:00,3B-01t,Temp,27,,09/18/2020 20:20:00
09/18/2020 20:20:00,3B-02t,Temp,25.8,,09/18/2020 20:20:00
09/18/2020 20:20:00,3B-03t,Temp,27,,09/18/2020 20:20:00
09/18/2020 20:20:00,3B-04t,Temp,26.8,,09/18/2020 20:20:00
09/18/2020 20:20:00,3B-05t,Temp,26.7,,09/18/2020 20:20:00
09/18/2020 20:20:00,3B-06t,Temp,27,,09/18/2020 20:20:00
09/18/2020 20:20:00,3A-07t,Temp,25.8,,09/18/2020 20:20:00
09/18/2020 20:20:00,3A-08t,Temp,27.3,,09/18/2020 20:20:00
09/18/2020 20:20:00,3B-08t,Temp,27,,09/18/2020 20:20:00
09/18/2020 21:30:00,3A-01t,Temp,26.3,,09/18/2020 21:30:00
09/18/2020 21:30:00,3A-02t,Temp,26.5,,09/18/2020 21:30:00
09/18/2020 21:30:00,3A-03t,Temp,26.3,,09/18/2020 21:30:00
09/18/2020 21:30:00,3A-04t,Temp,26.7,,09/18/2020 21:30:00
09/18/2020 21:30:00,3A-05t,Temp,26.1,,09/18/2020 21:30:00
09/18/2020 21:30:00,3A-06t,Temp,26.2,,09/18/2020 21:30:00
09/18/2020 21:30:00,3B-07t,Temp,26.2,,09/18/2020 21:30:00
09/18/2020 21:30:00,3B-01t,Temp,26.5,,09/18/2020 21:30:00
09/18/2020 21:30:00,3B-02t,Temp,25.5,,09/18/2020 21:30:00
09/18/2020 21:30:00,3B-03t,Temp,26.5,,09/18/2020 21:30:00
09/18/2020 21:30:00,3B-04t,Temp,26.5,,09/18/2020 21:30:00
09/18/2020 21:30:00,3B-05t,Temp,26.3,,09/18/2020 21:30:00
09/18/2020 21:30:00,3B-06t,Temp,26.5,,09/18/2020 21:30:00
09/18/2020 21:30:00,3A-07t,Temp,25.5,,09/18/2020 21:30:00
09/18/2020 21:30:00,3A-08t,Temp,26.8,,09/18/2020 21:30:00
09/18/2020 21:30:00,3B-08t,Temp,26.5,,09/18/2020 21:30:00
09/18/2020 22:40:00,3A-01t,Temp,26.3,,09/18/2020 22:40:00
09/18/2020 22:40:00,3A-02t,Temp,26.4,,09/18/2020 22:40:00
09/18/2020 22:40:00,3A-03t,Temp,26.2,,09/18/2020 22:40:00
09/18/2020 22:40:00,3A-04t,Temp,26.6,,09/18/2020 22:40:00
09/18/2020 22:40:00,3A-05t,Temp,26,,09/18/2020 22:40:00
09/18/2020 22:40:00,3A-06t,Temp,26.1,,09/18/2020 22:40:00
09/18/2020 22:40:00,3B-07t,Temp,26.1,,09/18/2020 22:40:00
09/18/2020 22:40:00,3B-01t,Temp,26.5,,09/18/2020 22:40:00
09/18/2020 22:40:00,3B-02t,Temp,25.5,,09/18/2020 22:40:00
09/18/2020 22:40:00,3B-03t,Temp,26.4,,09/18/2020 22:40:00
09/18/2020 22:40:00,3B-04t,Temp,26.3,,09/18/2020 22:40:00
09/18/2020 22:40:00,3B-05t,Temp,26.2,,09/18/2020 22:40:00
09/18/2020 22:40:00,3B-06t,Temp,26.5,,09/18/2020 22:40:00
09/18/2020 22:40:00,3A-07t,Temp,25.5,,09/18/2020 22:40:00
09/18/2020 22:40:00,3A-08t,Temp,26.8,,09/18/2020 22:40:00
09/18/2020 22:40:00,3B-08t,Temp,26.5,,09/18/2020 22:40:00
09/18/2020 23:50:00,3A-01t,Temp,26.3,,09/18/2020 23:50:00
09/18/2020 23:50:00,3A-02t,Temp,26.3,,09/18/2020 23:50:00
09/18/2020 23:50:00,3A-03t,Temp,26.2,,09/18/2020 23:50:00
09/18/2020 23:50:00,3A-04t,Temp,26.6,,09/18/2020 23:50:00
09/18/2020 23:50:00,3A-05t,Temp,25.9,,09/18/2020 23:50:00
09/18/2020 23:50:00,3A-06t,Temp,26,,09/18/2020 23:50:00
09/18/2020 23:50:00,3B-07t,Temp,26,,09/18/2020 23:50:00
09/18/2020 23:50:00,3B-01t,Temp,26.5,,09/18/2020 23:50:00
09/18/2020 23:50:00,3B-02t,Temp,25.5,,09/18/2020 23:50:00
09/18/2020 23:50:00,3B-03t,Temp,26.3,,09/18/2020 23:50:00
09/18/2020 23:50:00,3B-04t,Temp,26.2,,09/18/2020 23:50:00
09/18/2020 23:50:00,3B-05t,Temp,26.1,,09/18/2020 23:50:00
09/18/2020 23:50:00,3B-06t,Temp,26.4,,09/18/2020 23:50:00
09/18/2020 23:50:00,3A-07t,Temp,25.4,,09/18/2020 23:50:00
09/18/2020 23:50:00,3A-08t,Temp,26.8,,09/18/2020 23:50:00
09/18/2020 23:50:00,3B-08t,Temp,26.3,,09/18/2020 23:50:00
09/19/2020 02:00:00,3A-01t,Temp,26.3,,09/19/2020 02:00:00
09/19/2020 02:00:00,3A-02t,Temp,26.3,,09/19/2020 02:00:00
09/19/2020 02:00:00,3A-03t,Temp,26.1,,09/19/2020 02:00:00
09/19/2020 02:00:00,3A-04t,Temp,26.5,,09/19/2020 02:00:00
09/19/2020 02:00:00,3A-05t,Temp,25.8,,09/19/2020 02:00:00
09/19/2020 02:00:00,3A-06t,Temp,25.8,,09/19/2020 02:00:00
09/19/2020 02:00:00,3B-07t,Temp,26,,09/19/2020 02:00:00
09/19/2020 02:00:00,3B-01t,Temp,26.5,,09/19/2020 02:00:00
09/19/2020 02:00:00,3B-02t,Temp,25.7,,09/19/2020 02:00:00
09/19/2020 02:00:00,3B-03t,Temp,26.3,,09/19/2020 02:00:00
09/19/2020 02:00:00,3B-04t,Temp,26.1,,09/19/2020 02:00:00
09/19/2020 02:00:00,3B-05t,Temp,26,,09/19/2020 02:00:00
09/19/2020 02:00:00,3B-06t,Temp,26.2,,09/19/2020 02:00:00
09/19/2020 02:00:00,3A-07t,Temp,25.3,,09/19/2020 02:00:00
09/19/2020 02:00:00,3A-08t,Temp,26.8,,09/19/2020 02:00:00
09/19/2020 02:00:00,3B-08t,Temp,26.2,,09/19/2020 02:00:00
09/19/2020 03:10:00,3A-01t,Temp,26.3,,09/19/2020 03:10:00
09/19/2020 03:10:00,3A-02t,Temp,26.3,,09/19/2020 03:10:00
09/19/2020 03:10:00,3A-03t,Temp,26.1,,09/19/2020 03:10:00
09/19/2020 03:10:00,3A-04t,Temp,26.5,,09/19/2020 03:10:00
09/19/2020 03:10:00,3A-05t,Temp,25.8,,09/19/2020 03:10:00
09/19/2020 03:10:00,3A-06t,Temp,25.8,,09/19/2020 03:10:00
09/19/2020 03:10:00,3B-07t,Temp,26,,09/19/2020 03:10:00
09/19/2020 03:10:00,3B-01t,Temp,26.5,,09/19/2020 03:10:00
09/19/2020 03:10:00,3B-02t,Temp,26.2,,09/19/2020 03:10:00
09/19/2020 03:10:00,3B-03t,Temp,26.3,,09/19/2020 03:10:00
09/19/2020 03:10:00,3B-04t,Temp,26.1,,09/19/2020 03:10:00
09/19/2020 03:10:00,3B-05t,Temp,26.1,,09/19/2020 03:10:00
09/19/2020 03:10:00,3B-06t,Temp,26.3,,09/19/2020 03:10:00
09/19/2020 03:10:00,3A-07t,Temp,25.2,,09/19/2020 03:10:00
09/19/2020 03:10:00,3A-08t,Temp,26.8,,09/19/2020 03:10:00
09/19/2020 03:10:00,3B-08t,Temp,26.3,,09/19/2020 03:10:00
09/19/2020 04:20:00,3A-01t,Temp,26.4,,09/19/2020 04:20:00
09/19/2020 04:20:00,3A-02t,Temp,26.3,,09/19/2020 04:20:00
09/19/2020 04:20:00,3A-03t,Temp,26.1,,09/19/2020 04:20:00
09/19/2020 04:20:00,3A-04t,Temp,26.6,,09/19/2020 04:20:00
09/19/2020 04:20:00,3A-05t,Temp,26,,09/19/2020 04:20:00
09/19/2020 04:20:00,3A-06t,Temp,25.8,,09/19/2020 04:20:00
09/19/2020 04:20:00,3B-07t,Temp,26,,09/19/2020 04:20:00
09/19/2020 04:20:00,3B-01t,Temp,26.5,,09/19/2020 04:20:00
09/19/2020 04:20:00,3B-02t,Temp,26.3,,09/19/2020 04:20:00
09/19/2020 04:20:00,3B-03t,Temp,26.3,,09/19/2020 04:20:00
09/19/2020 04:20:00,3B-04t,Temp,26.1,,09/19/2020 04:20:00
09/19/2020 04:20:00,3B-05t,Temp,26.1,,09/19/2020 04:20:00
09/19/2020 04:20:00,3B-06t,Temp,26.3,,09/19/2020 04:20:00
09/19/2020 04:20:00,3A-07t,Temp,25.2,,09/19/2020 04:20:00
09/19/2020 04:20:00,3A-08t,Temp,26.8,,09/19/2020 04:20:00
09/19/2020 04:20:00,3B-08t,Temp,26.2,,09/19/2020 04:20:00
09/19/2020 05:30:00,3A-01t,Temp,26.1,,09/19/2020 05:30:00
09/19/2020 05:30:00,3A-02t,Temp,26.2,,09/19/2020 05:30:00
09/19/2020 05:30:00,3A-03t,Temp,26.1,,09/19/2020 05:30:00
09/19/2020 05:30:00,3A-04t,Temp,26.5,,09/19/2020 05:30:00
09/19/2020 05:30:00,3A-05t,Temp,26,,09/19/2020 05:30:00
09/19/2020 05:30:00,3A-06t,Temp,25.7,,09/19/2020 05:30:00
09/19/2020 05:30:00,3B-07t,Temp,25.8,,09/19/2020 05:30:00
09/19/2020 05:30:00,3B-01t,Temp,26.3,,09/19/2020 05:30:00
09/19/2020 05:30:00,3B-02t,Temp,26.2,,09/19/2020 05:30:00
09/19/2020 05:30:00,3B-03t,Temp,26.2,,09/19/2020 05:30:00
09/19/2020 05:30:00,3B-04t,Temp,26.1,,09/19/2020 05:30:00
09/19/2020 05:30:00,3B-05t,Temp,26,,09/19/2020 05:30:00
09/19/2020 05:30:00,3B-06t,Temp,26.1,,09/19/2020 05:30:00
09/19/2020 05:30:00,3A-07t,Temp,25.1,,09/19/2020 05:30:00
09/19/2020 05:30:00,3A-08t,Temp,26.6,,09/19/2020 05:30:00
09/19/2020 05:30:00,3B-08t,Temp,26.1,,09/19/2020 05:30:00
09/19/2020 06:40:00,3A-01t,Temp,26,,09/19/2020 06:40:00
09/19/2020 06:40:00,3A-02t,Temp,26.1,,09/19/2020 06:40:00
09/19/2020 06:40:00,3A-03t,Temp,26,,09/19/2020 06:40:00
09/19/2020 06:40:00,3A-04t,Temp,26.3,,09/19/2020 06:40:00
09/19/2020 06:40:00,3A-05t,Temp,26,,09/19/2020 06:40:00
09/19/2020 06:40:00,3A-06t,Temp,25.7,,09/19/2020 06:40:00
09/19/2020 06:40:00,3B-07t,Temp,25.7,,09/19/2020 06:40:00
09/19/2020 06:40:00,3B-01t,Temp,26.2,,09/19/2020 06:40:00
09/19/2020 06:40:00,3B-02t,Temp,26,,09/19/2020 06:40:00
09/19/2020 06:40:00,3B-03t,Temp,26,,09/19/2020 06:40:00
09/19/2020 06:40:00,3B-04t,Temp,26,,09/19/2020 06:40:00
09/19/2020 06:40:00,3B-05t,Temp,25.8,,09/19/2020 06:40:00
09/19/2020 06:40:00,3B-06t,Temp,26,,09/19/2020 06:40:00
09/19/2020 06:40:00,3A-07t,Temp,25.1,,09/19/2020 06:40:00
09/19/2020 06:40:00,3A-08t,Temp,26.4,,09/19/2020 06:40:00
09/19/2020 06:40:00,3B-08t,Temp,26,,09/19/2020 06:40:00
09/19/2020 07:50:00,3A-01t,Temp,25.8,,09/19/2020 07:50:00
09/19/2020 07:50:00,3A-02t,Temp,25.8,,09/19/2020 07:50:00
09/19/2020 07:50:00,3A-03t,Temp,25.8,,09/19/2020 07:50:00
09/19/2020 07:50:00,3A-04t,Temp,26.2,,09/19/2020 07:50:00
09/19/2020 07:50:00,3A-05t,Temp,25.9,,09/19/2020 07:50:00
09/19/2020 07:50:00,3A-06t,Temp,25.7,,09/19/2020 07:50:00
09/19/2020 07:50:00,3B-07t,Temp,25.6,,09/19/2020 07:50:00
09/19/2020 07:50:00,3B-01t,Temp,26.1,,09/19/2020 07:50:00
09/19/2020 07:50:00,3B-02t,Temp,26,,09/19/2020 07:50:00
09/19/2020 07:50:00,3B-03t,Temp,25.9,,09/19/2020 07:50:00
09/19/2020 07:50:00,3B-04t,Temp,25.9,,09/19/2020 07:50:00
09/19/2020 07:50:00,3B-05t,Temp,25.7,,09/19/2020 07:50:00
09/19/2020 07:50:00,3B-06t,Temp,25.9,,09/19/2020 07:50:00
09/19/2020 07:50:00,3A-07t,Temp,25.1,,09/19/2020 07:50:00
09/19/2020 07:50:00,3A-08t,Temp,26.2,,09/19/2020 07:50:00
09/19/2020 07:50:00,3B-08t,Temp,25.9,,09/19/2020 07:50:00
09/19/2020 09:00:00,3A-01t,Temp,25.8,,09/19/2020 09:00:00
09/19/2020 09:00:00,3A-02t,Temp,25.8,,09/19/2020 09:00:00
09/19/2020 09:00:00,3A-03t,Temp,25.7,,09/19/2020 09:00:00
09/19/2020 09:00:00,3A-04t,Temp,26.1,,09/19/2020 09:00:00
09/19/2020 09:00:00,3A-05t,Temp,25.8,,09/19/2020 09:00:00
09/19/2020 09:00:00,3A-06t,Temp,25.6,,09/19/2020 09:00:00
09/19/2020 09:00:00,3B-07t,Temp,25.5,,09/19/2020 09:00:00
09/19/2020 09:00:00,3B-01t,Temp,26,,09/19/2020 09:00:00
09/19/2020 09:00:00,3B-02t,Temp,25.8,,09/19/2020 09:00:00
09/19/2020 09:00:00,3B-03t,Temp,25.8,,09/19/2020 09:00:00
09/19/2020 09:00:00,3B-04t,Temp,25.8,,09/19/2020 09:00:00
09/19/2020 09:00:00,3B-05t,Temp,25.6,,09/19/2020 09:00:00
09/19/2020 09:00:00,3B-06t,Temp,25.8,,09/19/2020 09:00:00
09/19/2020 09:00:00,3A-07t,Temp,25.1,,09/19/2020 09:00:00
09/19/2020 09:00:00,3A-08t,Temp,26.2,,09/19/2020 09:00:00
09/19/2020 09:00:00,3B-08t,Temp,25.8,,09/19/2020 09:00:00
09/19/2020 10:10:00,3A-01t,Temp,25.8,,09/19/2020 10:10:00
09/19/2020 10:10:00,3A-02t,Temp,25.8,,09/19/2020 10:10:00
09/19/2020 10:10:00,3A-03t,Temp,25.6,,09/19/2020 10:10:00
09/19/2020 10:10:00,3A-04t,Temp,26.1,,09/19/2020 10:10:00
09/19/2020 10:10:00,3A-05t,Temp,25.7,,09/19/2020 10:10:00
09/19/2020 10:10:00,3A-06t,Temp,25.5,,09/19/2020 10:10:00
09/19/2020 10:10:00,3B-07t,Temp,25.4,,09/19/2020 10:10:00
09/19/2020 10:10:00,3B-01t,Temp,26,,09/19/2020 10:10:00
09/19/2020 10:10:00,3B-02t,Temp,25.8,,09/19/2020 10:10:00
09/19/2020 10:10:00,3B-03t,Temp,25.7,,09/19/2020 10:10:00
09/19/2020 10:10:00,3B-04t,Temp,25.8,,09/19/2020 10:10:00
09/19/2020 10:10:00,3B-05t,Temp,25.5,,09/19/2020 10:10:00
09/19/2020 10:10:00,3B-06t,Temp,25.8,,09/19/2020 10:10:00
09/19/2020 10:10:00,3A-07t,Temp,25.1,,09/19/2020 10:10:00
09/19/2020 10:10:00,3A-08t,Temp,26.1,,09/19/2020 10:10:00
09/19/2020 10:10:00,3B-08t,Temp,25.8,,09/19/2020 10:10:00
09/19/2020 11:20:00,3A-01t,Temp,25.6,,09/19/2020 11:20:00
09/19/2020 11:20:00,3A-02t,Temp,25.7,,09/19/2020 11:20:00
09/19/2020 11:20:00,3A-03t,Temp,25.6,,09/19/2020 11:20:00
09/19/2020 11:20:00,3A-04t,Temp,26.1,,09/19/2020 11:20:00
09/19/2020 11:20:00,3A-05t,Temp,25.6,,09/19/2020 11:20:00
09/19/2020 11:20:00,3A-06t,Temp,25.5,,09/19/2020 11:20:00
09/19/2020 11:20:00,3B-07t,Temp,25.3,,09/19/2020 11:20:00
09/19/2020 11:20:00,3B-01t,Temp,25.8,,09/19/2020 11:20:00
09/19/2020 11:20:00,3B-02t,Temp,25.7,,09/19/2020 11:20:00
09/19/2020 11:20:00,3B-03t,Temp,25.6,,09/19/2020 11:20:00
09/19/2020 11:20:00,3B-04t,Temp,25.7,,09/19/2020 11:20:00
09/19/2020 11:20:00,3B-05t,Temp,25.5,,09/19/2020 11:20:00
09/19/2020 11:20:00,3B-06t,Temp,25.8,,09/19/2020 11:20:00
09/19/2020 11:20:00,3A-07t,Temp,25,,09/19/2020 11:20:00
09/19/2020 11:20:00,3A-08t,Temp,26.1,,09/19/2020 11:20:00
09/19/2020 11:20:00,3B-08t,Temp,25.9,,09/19/2020 11:20:00
09/19/2020 12:30:00,3A-01t,Temp,25.6,,09/19/2020 12:30:00
09/19/2020 12:30:00,3A-02t,Temp,25.7,,09/19/2020 12:30:00
09/19/2020 12:30:00,3A-03t,Temp,25.6,,09/19/2020 12:30:00
09/19/2020 12:30:00,3A-04t,Temp,26,,09/19/2020 12:30:00
09/19/2020 12:30:00,3A-05t,Temp,25.6,,09/19/2020 12:30:00
09/19/2020 12:30:00,3A-06t,Temp,25.5,,09/19/2020 12:30:00
09/19/2020 12:30:00,3B-07t,Temp,25.3,,09/19/2020 12:30:00
09/19/2020 12:30:00,3B-01t,Temp,25.9,,09/19/2020 12:30:00
09/19/2020 12:30:00,3B-02t,Temp,25.7,,09/19/2020 12:30:00
09/19/2020 12:30:00,3B-03t,Temp,25.6,,09/19/2020 12:30:00
09/19/2020 12:30:00,3B-04t,Temp,25.8,,09/19/2020 12:30:00
09/19/2020 12:30:00,3B-05t,Temp,25.5,,09/19/2020 12:30:00
09/19/2020 12:30:00,3B-06t,Temp,25.9,,09/19/2020 12:30:00
09/19/2020 12:30:00,3A-07t,Temp,25,,09/19/2020 12:30:00
09/19/2020 12:30:00,3A-08t,Temp,26.1,,09/19/2020 12:30:00
09/19/2020 12:30:00,3B-08t,Temp,26,,09/19/2020 12:30:00
09/19/2020 13:40:00,3A-01t,Temp,25.6,,09/19/2020 13:40:00
09/19/2020 13:40:00,3A-02t,Temp,25.7,,09/19/2020 13:40:00
09/19/2020 13:40:00,3A-03t,Temp,25.6,,09/19/2020 13:40:00
09/19/2020 13:40:00,3A-04t,Temp,26,,09/19/2020 13:40:00
09/19/2020 13:40:00,3A-05t,Temp,25.5,,09/19/2020 13:40:00
09/19/2020 13:40:00,3A-06t,Temp,25.4,,09/19/2020 13:40:00
09/19/2020 13:40:00,3B-07t,Temp,25.3,,09/19/2020 13:40:00
09/19/2020 13:40:00,3B-01t,Temp,25.8,,09/19/2020 13:40:00
09/19/2020 13:40:00,3B-02t,Temp,25.7,,09/19/2020 13:40:00
09/19/2020 13:40:00,3B-03t,Temp,25.6,,09/19/2020 13:40:00
09/19/2020 13:40:00,3B-04t,Temp,25.7,,09/19/2020 13:40:00
09/19/2020 13:40:00,3B-05t,Temp,25.5,,09/19/2020 13:40:00
09/19/2020 13:40:00,3B-06t,Temp,25.8,,09/19/2020 13:40:00
09/19/2020 13:40:00,3A-07t,Temp,25,,09/19/2020 13:40:00
09/19/2020 13:40:00,3A-08t,Temp,26.1,,09/19/2020 13:40:00
09/19/2020 13:40:00,3B-08t,Temp,26,,09/19/2020 13:40:00
09/19/2020 14:50:00,3A-01t,Temp,25.7,,09/19/2020 14:50:00
09/19/2020 14:50:00,3A-02t,Temp,25.8,,09/19/2020 14:50:00
09/19/2020 14:50:00,3A-03t,Temp,25.6,,09/19/2020 14:50:00
09/19/2020 14:50:00,3A-04t,Temp,26.1,,09/19/2020 14:50:00
09/19/2020 14:50:00,3A-05t,Temp,25.5,,09/19/2020 14:50:00
09/19/2020 14:50:00,3A-06t,Temp,25.5,,09/19/2020 14:50:00
09/19/2020 14:50:00,3B-07t,Temp,25.4,,09/19/2020 14:50:00
09/19/2020 14:50:00,3B-01t,Temp,26,,09/19/2020 14:50:00
09/19/2020 14:50:00,3B-02t,Temp,25.7,,09/19/2020 14:50:00
09/19/2020 14:50:00,3B-03t,Temp,25.6,,09/19/2020 14:50:00
09/19/2020 14:50:00,3B-04t,Temp,25.8,,09/19/2020 14:50:00
09/19/2020 14:50:00,3B-05t,Temp,25.6,,09/19/2020 14:50:00
09/19/2020 14:50:00,3B-06t,Temp,26,,09/19/2020 14:50:00
09/19/2020 14:50:00,3A-07t,Temp,25.1,,09/19/2020 14:50:00
09/19/2020 14:50:00,3A-08t,Temp,26.3,,09/19/2020 14:50:00
09/19/2020 14:50:00,3B-08t,Temp,26.1,,09/19/2020 14:50:00
09/19/2020 16:00:00,3A-01t,Temp,25.6,,09/19/2020 16:00:00
09/19/2020 16:00:00,3A-02t,Temp,25.7,,09/19/2020 16:00:00
09/19/2020 16:00:00,3A-03t,Temp,25.5,,09/19/2020 16:00:00
09/19/2020 16:00:00,3A-04t,Temp,26,,09/19/2020 16:00:00
09/19/2020 16:00:00,3A-05t,Temp,25.3,,09/19/2020 16:00:00
09/19/2020 16:00:00,3A-06t,Temp,25.3,,09/19/2020 16:00:00
09/19/2020 16:00:00,3B-07t,Temp,25.3,,09/19/2020 16:00:00
09/19/2020 16:00:00,3B-01t,Temp,25.8,,09/19/2020 16:00:00
09/19/2020 16:00:00,3B-02t,Temp,25.6,,09/19/2020 16:00:00
09/19/2020 16:00:00,3B-03t,Temp,25.5,,09/19/2020 16:00:00
09/19/2020 16:00:00,3B-04t,Temp,25.6,,09/19/2020 16:00:00
09/19/2020 16:00:00,3B-05t,Temp,25.5,,09/19/2020 16:00:00
09/19/2020 16:00:00,3B-06t,Temp,25.8,,09/19/2020 16:00:00
09/19/2020 16:00:00,3A-07t,Temp,25,,09/19/2020 16:00:00
09/19/2020 16:00:00,3A-08t,Temp,26.2,,09/19/2020 16:00:00
09/19/2020 16:00:00,3B-08t,Temp,26,,09/19/2020 16:00:00
09/19/2020 17:10:00,3A-01t,Temp,25.3,,09/19/2020 17:10:00
09/19/2020 17:10:00,3A-02t,Temp,25.6,,09/19/2020 17:10:00
09/19/2020 17:10:00,3A-03t,Temp,25.5,,09/19/2020 17:10:00
09/19/2020 17:10:00,3A-04t,Temp,25.8,,09/19/2020 17:10:00
09/19/2020 17:10:00,3A-05t,Temp,25.4,,09/19/2020 17:10:00
09/19/2020 17:10:00,3A-06t,Temp,25.3,,09/19/2020 17:10:00
09/19/2020 17:10:00,3B-07t,Temp,25.2,,09/19/2020 17:10:00
09/19/2020 17:10:00,3B-01t,Temp,25.7,,09/19/2020 17:10:00
09/19/2020 17:10:00,3B-02t,Temp,25.6,,09/19/2020 17:10:00
09/19/2020 17:10:00,3B-03t,Temp,25.5,,09/19/2020 17:10:00
09/19/2020 17:10:00,3B-04t,Temp,25.6,,09/19/2020 17:10:00
09/19/2020 17:10:00,3B-05t,Temp,25.5,,09/19/2020 17:10:00
09/19/2020 17:10:00,3B-06t,Temp,25.7,,09/19/2020 17:10:00
09/19/2020 17:10:00,3A-07t,Temp,24.9,,09/19/2020 17:10:00
09/19/2020 17:10:00,3A-08t,Temp,25.8,,09/19/2020 17:10:00
09/19/2020 17:10:00,3B-08t,Temp,25.9,,09/19/2020 17:10:00
09/19/2020 18:20:00,3A-01t,Temp,25.3,,09/19/2020 18:20:00
09/19/2020 18:20:00,3A-02t,Temp,25.5,,09/19/2020 18:20:00
09/19/2020 18:20:00,3A-03t,Temp,25.3,,09/19/2020 18:20:00
09/19/2020 18:20:00,3A-04t,Temp,25.7,,09/19/2020 18:20:00
09/19/2020 18:20:00,3A-05t,Temp,25.3,,09/19/2020 18:20:00
09/19/2020 18:20:00,3A-06t,Temp,25.2,,09/19/2020 18:20:00
09/19/2020 18:20:00,3B-07t,Temp,25,,09/19/2020 18:20:00
09/19/2020 18:20:00,3B-01t,Temp,25.7,,09/19/2020 18:20:00
09/19/2020 18:20:00,3B-02t,Temp,25.5,,09/19/2020 18:20:00
09/19/2020 18:20:00,3B-03t,Temp,25.4,,09/19/2020 18:20:00
09/19/2020 18:20:00,3B-04t,Temp,25.6,,09/19/2020 18:20:00
09/19/2020 18:20:00,3B-05t,Temp,25.3,,09/19/2020 18:20:00
09/19/2020 18:20:00,3B-06t,Temp,25.6,,09/19/2020 18:20:00
09/19/2020 18:20:00,3A-07t,Temp,25,,09/19/2020 18:20:00
09/19/2020 18:20:00,3A-08t,Temp,25.8,,09/19/2020 18:20:00
09/19/2020 18:20:00,3B-08t,Temp,25.7,,09/19/2020 18:20:00
09/19/2020 19:30:00,3A-01t,Temp,25.3,,09/19/2020 19:30:00
09/19/2020 19:30:00,3A-02t,Temp,25.3,,09/19/2020 19:30:00
09/19/2020 19:30:00,3A-03t,Temp,25.2,,09/19/2020 19:30:00
09/19/2020 19:30:00,3A-04t,Temp,25.6,,09/19/2020 19:30:00
09/19/2020 19:30:00,3A-05t,Temp,25.3,,09/19/2020 19:30:00
09/19/2020 19:30:00,3A-06t,Temp,25.1,,09/19/2020 19:30:00
09/19/2020 19:30:00,3B-07t,Temp,25,,09/19/2020 19:30:00
09/19/2020 19:30:00,3B-01t,Temp,25.7,,09/19/2020 19:30:00
09/19/2020 19:30:00,3B-02t,Temp,25.4,,09/19/2020 19:30:00
09/19/2020 19:30:00,3B-03t,Temp,25.3,,09/19/2020 19:30:00
09/19/2020 19:30:00,3B-04t,Temp,25.6,,09/19/2020 19:30:00
09/19/2020 19:30:00,3B-05t,Temp,25.2,,09/19/2020 19:30:00
09/19/2020 19:30:00,3B-06t,Temp,25.6,,09/19/2020 19:30:00
09/19/2020 19:30:00,3A-07t,Temp,25,,09/19/2020 19:30:00
09/19/2020 19:30:00,3A-08t,Temp,25.7,,09/19/2020 19:30:00
09/19/2020 19:30:00,3B-08t,Temp,25.5,,09/19/2020 19:30:00
09/19/2020 20:40:00,3A-01t,Temp,25.2,,09/19/2020 20:40:00
09/19/2020 20:40:00,3A-02t,Temp,25.2,,09/19/2020 20:40:00
09/19/2020 20:40:00,3A-03t,Temp,25.2,,09/19/2020 20:40:00
09/19/2020 20:40:00,3A-04t,Temp,25.6,,09/19/2020 20:40:00
09/19/2020 20:40:00,3A-05t,Temp,25.2,,09/19/2020 20:40:00
09/19/2020 20:40:00,3A-06t,Temp,25.1,,09/19/2020 20:40:00
