"","SEnd.1A.02.WMS","SEnd.1B.05.WMS","SEnd.1C.04.WMS","SEnd.1C.06.WMS","SEnd.1D.07.WMS","SEnd.2C.04.WMS","SEnd.2C.06.WMS","SEnd.2D.05.WMS","SEnd.2D.07.WMS","SEnd.2D.09.WMS","SEnd1.WAT","SEnd2.WAT","SEnd3.WAT","SSt1.1A.COR","SSt1.1A.GEL","SSt1.WMS","SSt2.1B.COR","SSt2.1B.GEL","SSt2.WMS","SSt3.1C.COR","SSt3.1C.GEL","SSt3.WMS","SSt4.1D.COR","SSt4.1D.GEL","SSt4.WMS","SSt5.2C.COR","SSt5.2C.GEL","SSt5.WMS","SSt6.2D.COR","SSt6.2D.GEL","SSt6.WMS","WEnd1.WAT","WEnd2.WAT","WEnd3.WAT","WSt1.1A.04.GEL","WSt1.1A.COR","WSt1.WMS","WSt2.1A.05.GEL","WSt2.1C.COR","WSt2.WMS","WSt3.1A.06.GEL","WSt3.2C.COR","WSt3.WMS"
"ASV349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273863334219622,0,0,0,0,0
"ASV519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692259282567653,0,0,0,0,0,0,0,0,0,0.0155137604930401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV602",0,0,0,0,0,0,0,0,0,0.00664750269493353,0,0,0,0,0,0,0.0147891755821271,0,0,0,0,0,0,0.00356853203568532,0,0,0,0,0,0,0,0,0,0,0.0106405846947549,0.0139262726740784,0,0,0.0137465332207886,0,0,0,0
"ASV802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00545634920634921,0,0,0,0,0,0.00886889460154242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00704599840467961,0,0,0,0,0
"ASV417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214160327677004,0,0,0,0,0,0,0
"ASV891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570628768303187,0,0,0,0,0,0,0,0,0,0
"ASV1061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253225611961896,0,0,0,0
"ASV1009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379218809252939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV320",0,0,0,0,0,0.0246615087040619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308483290488432,0,0,0,0,0,0.0130698119222187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573796620975454,0,0,0,0,0,0,0,0,0,0,0.00957192236107418,0,0,0,0,0
"ASV26",0,0,0,0,0,0,0,0,0,0,0,0.0389321468298109,0.0283076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220714900947459,0,0,0,0,0,0,0,0,0,0
"ASV86",0.0117802197802198,0,0.0168236165485134,0.0492365222810845,0.00786846741045214,0,0,0,0.0184960172809505,0.0154509522098455,0,0,0,0,0,0,0,0,0.0719562005735639,0,0,0.0469495679091964,0,0,0.0135469584473101,0,0,0.0222737819025522,0,0,0.0301289566236811,0,0,0,0,0,0,0,0,0,0,0,0
"ASV636",0.00949450549450549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035072102545843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV435",0,0,0.0186223680033859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160092807424594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017609126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265895953757225,0,0,0,0.00437956204379562,0,0,0.0130698119222187,0,0,0,0,0,0,0.00750897812602024,0.0365434221840069,0.0162668227033353,0,0.0380218027120447,0,0,0.00727696114102751,0,0
"ASV495",0,0,0,0,0,0,0,0,0,0,0,0.0283648498331479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833857772183763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV254",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393101305158484,0,0,0,0,0,0.00997109826589595,0,0,0.0416592487092754,0,0,0.0340057636887608,0,0,0.0202446225221426,0,0,0,0,0,0,0.0146284376828555,0,0,0.0151935367177137,0.0181498829039813,0,0.0074216602528862,0.00775014459224986
"ASV447",0,0,0,0.0177625428482393,0.0180857310628303,0,0,0.0296946884148892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126084441873916
"ASV946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600117096018735,0,0,0
"ASV794",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108763206960845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233634797588286,0.0064479268690826,0,0,0,0,0,0,0,0,0
"ASV117",0,0,0.022325679822241,0,0,0,0.0609884332281809,0.0182629304335703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3",0,0,0,0,0,0,0,0,0,0,0.0443204710987138,0.067853170189099,0.0521025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391903531438415,0,0,0,0,0,0,0,0,0,0
"ASV826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00530525628468821,0,0,0,0,0,0,0,0,0
"ASV811",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870105655686762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013616339607529,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV963",0,0,0,0.00394723174405318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924574209245742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV843",0,0,0,0,0,0,0,0,0,0,0,0.00407860585836114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV621",0,0,0,0,0,0,0,0,0.0151208316457405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV659",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156929770043505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088150289017341,0.0106683804627249,0,0,0,0.00950892275628501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015555287591945,0.0188817330210773,0,0,0
"ASV984",0.00307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520231213872832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV283",0,0,0,0,0,0,0,0,0,0,0.0289787695645436,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043956043956044
"ASV5",0,0,0,0,0,0,0,0,0,0,0.178056717805672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136520241171404,0,0,0,0,0,0,0,0,0,0
"ASV444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256356377390208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201287302516091,0,0,0,0,0,0,0.00763447079236553
"ASV574",0,0,0,0,0.0113916617733412,0.00725338491295938,0,0.0174264603373763,0.02106115836371,0.0147323032698527,0,0,0,0,0,0.0131462520541019,0,0,0,0.00375722543352601,0,0,0,0,0,0,0,0,0.00442851117671868,0,0,0,0,0,0,0,0,0,0.00349692511756903,0,0,0,0
"ASV88",0,0,0,0,0,0,0.0108657553452506,0,0,0,0.0382767704943437,0.0539488320355951,0.0568205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV359",0.00421978021978022,0.0193534198372553,0.000423235636440588,0,0.00563711098062243,0,0,0,0,0,0,0,0,0,0,0.0343825053722665,0,0,0.0110367602329017,0,0,0.0122533212949826,0,0,0.00872736746124788,0,0,0.0129930394431555,0,0,0.00715123094958968,0.0142329273299576,0,0,0,0,0,0,0,0,0,0,0
"ASV150",0.0288351648351648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV56",0,0,0,0,0,0.092682140554481,0,0,0.0278115296341299,0.0368307581746317,0,0,0,0,0,0,0,0,0.0260710871643348,0,0,0.0232168192957565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046572551302576,0,0
"ASV576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132823291892466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV716",0,0,0,0,0,0,0,0,0,0,0,0,0.00656410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640372580410421,0,0
"ASV51",0,0.0576204090609193,0,0,0.0116265413975338,0,0,0.00850411264463962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV836",0,0,0.00486720981906677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367286973555338,0,0.00444704505558806,0,0,0,0,0,0,0
"ASV765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366578182277841,0,0,0,0,0.0089974293059126,0,0,0,0,0,0,0,0,0,0,0.0102641302860271,0,0,0,0,0,0,0,0,0,0,0
"ASV380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135582010582011,0,0.0305223410950283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV555",0,0,0.0137551581843191,0,0,0,0,0,0.0141757796678817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800961153384061,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124621684173046,0,0,0.0280499519692603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188280499519693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017230510611473,0,0,0,0,0,0,0,0,0.0120072255870789,0,0,0,0,0,0,0,0,0,0.00936609203203475,0,0,0,0,0,0
"ASV52",0.0457142857142857,0.0164943919067517,0,0,0,0,0.0848229933403435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263341067285383,0.0215099114297765,0,0.013599062133646,0,0,0,0,0,0,0,0,0,0,0,0
"ASV285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373816519751877,0,0.0255119953188999,0.0154744129224922,0,0.00156758712166888,0,0,0.00623052959501558,0.022325043377675
"ASV430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541919030921262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168838074980058,0,0,0,0,0
"ASV1112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042025635637739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV48",0.0742857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796359499431172,0,0,0,0,0,0.00941571004772346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000661375661375661,0,0,0,0,0,0,0,0,0,0,0,0.0103070874508554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138165798958751,0,0,0,0,0,0,0,0,0,0,0.0218308834230825,0,0
"ASV1052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021073850100788,0
"ASV501",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543816034804226,0,0,0.0195091252359975,0,0,0.0216763005780347,0,0,0.0210076553320278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107321219849113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00586970899470899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00614976486193175,0,0,0,0
"ASV525",0.0146813186813187,0,0,0,0,0,0,0,0,0,0,0.00166852057842047,0,0,0,0,0,0,0.00651777179108369,0,0,0,0,0,0.00169336980591377,0,0,0.00765661252900232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375664284405351,0
"ASV985",0,0,0,0,0,0,0,0,0,0,0,0,0.00717948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00768849206349206,0,0,0.00609371716747216,0,0,0,0,0.00373865052519138,0,0,0.0207492795389049,0,0,0,0,0,0,0,0,0.0209587274290628,0.00807489760093622,0,0.0110342993884605,0,0,0,0,0
"ASV580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556206088992974,0,0.0114531794026022,0
"ASV4",0,0,0,0,0,0,0,0,0,0,0.217883155121649,0.0609936967000371,0.14174358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919465977605513,0.103656545870062,0,0,0,0,0,0,0,0,0
"ASV909",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074580484773151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422042686603159,0,0,0,0
"ASV788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00659703133589885,0
"ASV64",0,0,0,0,0,0,0,0.0117105813467169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547479484173505,0,0,0,0,0,0,0,0,0,0,0,0
"ASV688",0,0,0,0,0,0,0,0,0.0126906979883894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1111",0,0,0.000211617818220294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253019915115899,0,0,0,0,0,0,0,0,0
"ASV504",0,0,0,0,0.00728126834997064,0,0.0261128636522958,0,0,0,0,0,0,0,0,0,0,0,0.0119057964717129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107699024887207,0,0
"ASV10",0,0,0,0,0,0,0,0,0,0,0,0.186132740081572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128976784178848,0,0,0,0,0,0,0,0
"ASV286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121453138435082,0,0,0.0311087476734911,0,0,0.0253238247707757,0,0
"ASV706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128612716763006,0,0,0.00516289834431191,0,0,0.00941402497598463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV1099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129764801297648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV364",0,0,0,0,0,0.0122501611863314,0,0.013104698173707,0,0,0,0,0,0,0.0164517195767196,0,0,0,0,0,0,0,0,0.0186536901865369,0.0106812556988407,0,0,0,0.0128637705609447,0.0148177813376051,0,0,0,0,0.00644883920894239,0,0,0,0,0,0,0,0
"ASV489",0,0.0171541675830218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442851117671868,0,0,0,0,0.00285667646098596,0,0,0,0,0,0,0,0,0
"ASV754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00545634920634921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705515851200293,0
"ASV265",0,0.0151748405542116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203514094299077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176837089976177,0.0288027761711972
"ASV291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597258042622506,0,0,0,0,0,0.026604973973395
"ASV195",0,0,0,0,0.0495596007046389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV999",0,0,0,0,0,0,0,0,0,0.00341358246496586,0,0,0,0,0,0.00240171912526861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193465176268272,0,0,0.004387131082159,0.00325575786808151,0,0,0,0
"ASV206",0.0253186813186813,0,0,0,0.00516735173223723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268972142170989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111271676300578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367286973555338,0,0,0,0,0.00156758712166888,0,0,0,0
"ASV818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538687561214496,0,0,0,0,0,0,0,0,0
"ASV106",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282784338098198,0,0,0.0719005663939585,0,0,0.0397398843930636,0,0,0,0,0,0.0122958693563881,0,0,0.0430198228595529,0.0202242691229475,0,0,0,0,0.00978073946689596,0.0150965476887068,0.0263336500610832,0,0,0.0483021077283372,0,0,0.0424522845575477
"ASV550",0,0,0,0,0,0,0,0,0,0,0,0.0246570263255469,0,0,0.0048776455026455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109973454683352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077120822622108,0,0,0,0.00586166471277843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151181968114349,0.010294968189705
"ASV336",0.00527472527472527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176268271711092,0,0,0,0,0,0.0213942657546209,0,0
"ASV342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422670509125841,0,0,0,0,0,0,0,0,0.0200988822012038,0,0.015067191529795,0,0,0,0,0,0
"ASV649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231140996007565,0,0,0.0133676092544987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537403267411866,0,0,0,0,0,0,0,0.00948525159051475
"ASV225",0,0.00791730811524082,0,0.00446660434195492,0,0,0,0,0,0.00682716492993173,0,0,0,0,0,0,0,0,0,0,0,0.00322455823552173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV297",0,0.0248515504728392,0.0132261136387684,0.00592084761607978,0.00786846741045214,0,0,0,0.00837046037532064,0,0,0,0,0,0,0.0192137530021489,0,0,0.0177283392717476,0,0,0.0121243389655617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV203",0,0,0,0,0,0,0,0.00794646591384358,0,0,0,0,0,0,0.00322420634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031384350816853,0.0169689877121123,0,0,0,0.0121487119437939,0,0,0
"ASV432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270324389267121,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV199",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295214418893723,0.0015707671957672,0,0.0176211453744493,0,0,0,0,0,0,0,0,0.0182516810758886,0,0,0.0415436524673134,0,0,0,0,0,0,0.0504388531304857,0.00407221392697163,0,0,0,0,0,0
"ASV717",0,0,0,0,0,0,0,0,0.0117456460105306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV988",0,0,0,0,0,0,0,0.00446117384636833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312230835486649,0.00285667646098596,0,0,0,0,0,0,0,0,0
"ASV515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848841005550114,0,0,0,0,0,0,0,0,0
"ASV368",0,0.0217725973169123,0,0,0,0,0,0,0,0,0,0,0,0,0.0130621693121693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851655514034935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV182",0.0267252747252747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516795865633075,0,0,0,0,0,0,0,0,0,0
"ASV174",0,0,0,0,0,0,0,0,0,0,0,0.0111234705228031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276701119724376,0,0,0,0,0,0,0,0,0,0
"ASV782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153943483762126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV17",0,0,0,0,0,0,0,0,0.00945051977858782,0,0,0,0,0,0,0.0364050056882821,0,0,0.0154688450508386,0,0,0.0105765510125113,0,0,0.0100299596196431,0,0,0.00974477958236659,0,0,0.0198124267291911,0,0,0,0,0,0,0,0,0,0,0,0
